姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
李艳秋,新疆,巴音郭楞,巴州人民医院,内科,肾病、风湿免疫科,,,2.7,,急慢性肾病、急慢性肾功能衰竭、泌尿感染、系统性红斑狼疮、类风湿性关节炎、高血压病、糖尿病肾病、常见心血管病、心力衰竭、心肌病、心律失常,,,,,,,,
任棖梅,新疆,巴音郭楞,巴州人民医院,内科,肾病、风湿免疫科,副主任医师,,3.0,,急慢性泌尿系感染、狼疮性肾炎、类风湿关节炎、结缔组织疾病、痛风等疾病的诊治,,,,,,,,
顾小萍,新疆,巴音郭楞,巴州人民医院,内科,肾病、风湿免疫科,副主任医师,,2.9,,风湿科常见病、多发病、疑难病的诊治,,,,,,,,
金萍,新疆,巴音郭楞,巴州人民医院,内科,肾病、风湿免疫科,副主任医师,,2.8,,肾病专业，急慢性肾功能衰竭、急慢性肾炎、急性肾孟肾炎、狼疮性肾炎、糖尿病肾病、IGA肾病、肾病综合症、常见心血管疾病、高血压病、冠心病、心肌病、心功能不全等疾病的诊治,,,,,,,,
殷红梅,新疆,巴音郭楞,巴州人民医院,内科,肾病、风湿免疫科,副主任医师,,2.8,,,,,,,,,,
窦兴虎,新疆,巴音郭楞,巴州人民医院,内科,肾病、风湿免疫科,住院医师,,2.8,22,肾内科常见疾病的诊治，如急、慢性肾炎、急慢性肾功衰、肾病综合征、糖尿病肾病、高血压肾病等,"21,668次",54篇,22位,21位,22位,,,
季永江,新疆,巴音郭楞,巴州人民医院,内科,肾病、风湿免疫科,主治医师,,2.8,7,肾内科常见疾病的诊治，如急、慢性肾炎、急慢性肾功衰、肾病综合征、糖尿病肾病、高血压肾病等,,0篇,7位,0位,0位,,,
程翔,新疆,巴音郭楞,巴州人民医院,内科,肾病、风湿免疫科,住院医师,,2.7,,肾内科常见疾病的诊治，如急、慢性肾炎、急慢性肾功衰、肾病综合征、糖尿病肾病、高血压肾病等,"4,723次",0篇,0位,0位,0位,,,
阿米娜·阿不都热衣木,新疆,巴音郭楞,巴州人民医院,内科,感染内科,主任医师,,3.1,,肝炎、肝硬化、肺结核，常见传染病等,,0篇,0位,0位,0位,,,
桑玉兰,新疆,巴音郭楞,巴州人民医院,内科,感染内科,主任医师,,3.0,,各型病毒性肝炎及其他原因引起的各型肝炎，肝功损害，脂肪肝，肝炎后肝硬化，酒精性肝炎，各型重症肝炎，末期肝病的治疗，肝昏迷，肝硬化消化道大出血，感染性腹泻，肺结核等病的诊断和治疗,,,,,,,,
吴艳琴,新疆,巴音郭楞,巴州人民医院,内科,感染内科,主任医师,,2.9,,,,,,,,,,
谭再海,新疆,巴音郭楞,巴州人民医院,内科,感染内科,副主任医师,,2.9,,传染病，感染性疾病，尤其病毒性肝炎，乙型抗病毒治疗,,,,,,,,
鲍荣华,新疆,巴音郭楞,巴州人民医院,内科,感染内科,副主任医师,,2.9,,病毒性肝炎，肺结核，麻疹，水痘，流行性腮腺炎等传染病,,,,,,,,
熊学荣,新疆,巴音郭楞,巴州人民医院,内科,感染内科,副主任医师,,2.9,,各种感染性疾病的诊断治疗,,,,,,,,
古力菲娅,新疆,巴音郭楞,巴州人民医院,内科,感染内科,副主任医师,,2.9,,传染科常见病、多发病的诊治，尤其是肺曲肺炎的诊治,,,,,,,,
沈黎俊,新疆,巴音郭楞,巴州人民医院,内科,感染内科,副主任医师,,2.9,,,,,,,,,,
王宏磊,新疆,巴音郭楞,巴州人民医院,内科,消化内科,主任医师,,2.9,,胃、肠、肝、胆、胰等疾病的诊断及治疗,,,,,,,,
米力坎·尼亚孜,新疆,巴音郭楞,巴州人民医院,内科,消化内科,主任医师,,2.8,,,,,,,,,,
古丽娜·托呼提,新疆,巴音郭楞,巴州人民医院,内科,消化内科,副主任医师,,2.8,,消化内常见病、多发病、疑难病的诊治,,,,,,,,
路远,新疆,巴音郭楞,巴州人民医院,内科,消化内科,副主任医师,,2.8,,,,,,,,,,
田红丽,新疆,巴音郭楞,巴州人民医院,内科,消化内科,副主任医师,,2.8,,,,,,,,,,
国华,新疆,巴音郭楞,巴州人民医院,内科,消化内科,副主任医师,,2.8,,,,,,,,,,
陈辉,新疆,巴音郭楞,巴州人民医院,内科,呼吸内科,主任医师,,3.2,,慢性支气管炎、肺心病、哮喘、支气管扩张、各类胸腔疾病的诊断和治疗,,,,,,,,
袁小玲,新疆,巴音郭楞,巴州人民医院,内科,呼吸内科,副主任医师,,3.1,,内科常见病、多发病、危重病，尤其是呼吸系统疾病的诊治,,,,,,,,
海日尼莎·艾沙,新疆,巴音郭楞,巴州人民医院,内科,呼吸内科,副主任医师,,3.0,,慢性支气管炎、阻塞性肺气肿、慢性肺源性心脏病、支气管哮喘、细菌性肺炎、气胸胸腔积液的诊断和治疗,,,,,,,,
胡德春,新疆,巴音郭楞,巴州人民医院,内科,呼吸内科,副主任医师,,3.0,,,,,,,,,,
哈斯也提·司马义,新疆,巴音郭楞,巴州人民医院,内科,呼吸内科,,,3.0,,呼吸系统疾病（支气管哮喘、肺心病、肺部感染）的诊治,,,,,,,,
徐科,新疆,巴音郭楞,巴州人民医院,内科,急诊科,主任医师,,2.9,,,,,,,,,,
张连萍,新疆,巴音郭楞,巴州人民医院,内科,急诊科,副主任医师,,2.8,,,,,,,,,,
韩海滨,新疆,巴音郭楞,巴州人民医院,内科,老年病科,主治医师,,2.9,35,高血压、继发性高血压等疾病的诊治,"8,271次",1篇,35位,35位,35位,,,
阿娜古丽·艾力,新疆,巴音郭楞,巴州人民医院,内科,内科,副主任医师,,2.8,,,,,,,,,,
丁江平,新疆,巴音郭楞,巴州人民医院,外科,骨科,主任医师,,2.9,,脊柱外科、人工关节置换、断指再植术、断肢再植术、吻合血管的复合组织瓣移植修复四肢严重碾压毁损、濒临截肢肢体和骨盆髋臼骨折内固定术及骨肿瘤的诊治,,,,,,,,
王新安,新疆,巴音郭楞,巴州人民医院,外科,骨科,主任医师,副教授,3.2,,脊柱手足外科常见疾病诊断治疗,"5,563次",0篇,0位,0位,0位,,,
王斌,新疆,巴音郭楞,巴州人民医院,外科,骨科,副主任医师,,3.1,632,颈腰腿痛、脊柱退变性疾病、椎管狭窄微创手术、脊柱畸形、脊柱微创治疗椎间盘突出、颈椎损伤脱位，脊柱骨折脱位、脊柱肿瘤、脊柱结核,"131,588次",22篇,632位,391位,391位,,,
冯新文,新疆,巴音郭楞,巴州人民医院,外科,骨科,主治医师,,2.9,1196,颈腰椎间盘突出，椎管狭窄，脊柱椎体滑脱。脊柱骨折，脊柱侧弯畸形，强直性脊柱炎，脊柱结核等脊柱疑难杂症！,"270,209次",19篇,1196位,59位,60位,,,
王尧天,新疆,巴音郭楞,巴州人民医院,外科,骨科,副主任医师,,2.9,,骨科常见病、多发病、疑难病的诊治,,,,,,,,
伊明江,新疆,巴音郭楞,巴州人民医院,外科,骨科,副主任医师,,2.9,,骨科常见病、多发病、疑难复杂四肢骨折脱位等疾病的诊治，四肢长管状骨折外固定架骨治疗及康复,,,,,,,,
刘昆,新疆,巴音郭楞,巴州人民医院,外科,骨科,副主任医师,,2.8,,老年骨与关节疾病治疗及功能训练；人工关节置换（人工膝关节、髋关节、肩关节、踝关节、指间关节、肿瘤关节假体）手术治疗及术后康复治疗；小儿畸形矫形、成人肢体关节畸形,,,,,,,,
吴文利,新疆,巴音郭楞,巴州人民医院,外科,骨科,副主任医师,,2.8,,四肢骨折脱位创伤的修复；严重四肢创伤的保肢治疗；四肢血管神经损伤的修复,,,,,,,,
颜渠江,新疆,巴音郭楞,巴州人民医院,外科,骨科,副主任医师,,2.8,,,,,,,,,,
常生伟,新疆,巴音郭楞,巴州人民医院,外科,骨科,副主任医师,,2.8,,,,,,,,,,
牛奔,新疆,巴音郭楞,巴州人民医院,外科,骨科,副主任医师,,2.8,,,,,,,,,,
蒲金川,新疆,巴音郭楞,巴州人民医院,外科,骨科,副主任医师,,2.8,,,,,,,,,,
邹岩,新疆,巴音郭楞,巴州人民医院,外科,骨科,主治医师,,2.9,550,儿童骨折、先天性畸形矫形、浅表肿瘤等,"207,563次",17篇,550位,454位,454位,,,
吐尔洪江·斯地克,新疆,巴音郭楞,巴州人民医院,外科,神经外科,副主任医师,,2.9,1,颅脑肿瘤，脑血管疾病，脑出血，颅脑外伤等,"5,438次",0篇,1位,0位,0位,,,
王森岗,新疆,巴音郭楞,巴州人民医院,外科,神经外科,副主任医师,,2.9,1,脑血管病，颅脑肿瘤，颅脑外伤等疾病的诊治,"6,327次",0篇,1位,1位,1位,,,
艾合买提·海力力,新疆,巴音郭楞,巴州人民医院,外科,神经外科,主任医师,,2.9,,,,,,,,,,
余全明,新疆,巴音郭楞,巴州人民医院,外科,神经外科,主任医师,,2.9,,,,,,,,,,
徐彬,新疆,巴音郭楞,巴州人民医院,外科,神经外科,副主任医师,,2.8,,重型颅脑损伤综合救治处理、脑出血气体定向手术及微创显微手术、颅内肿瘤显微手术切除、脑血管病救治手术、功能性疾病诊治处理等,,,,,,,,
于江龙,新疆,巴音郭楞,巴州人民医院,外科,神经外科,副主任医师,,2.8,,,,,,,,,,
路连祥,新疆,巴音郭楞,巴州人民医院,外科,神经外科,副主任医师,,2.8,,,,,,,,,,
阿依都.阿不都热依木,新疆,巴音郭楞,巴州人民医院,外科,普外科,,,2.7,,普外科常见病、多发病、疑难病的诊治,,,,,,,,
塔依尔,新疆,巴音郭楞,巴州人民医院,外科,普外科,副主任医师,,2.9,,肝胆胰外科及普外科各类疑难病症的诊断及治疗,,,,,,,,
张辅江,新疆,巴音郭楞,巴州人民医院,外科,普外科,主任医师,,2.9,,,,,,,,,,
薛永忠,新疆,巴音郭楞,巴州人民医院,外科,普外科,副主任医师,,2.8,,普外科常见病、多发病、疑难病的诊治,,,,,,,,
刘建军,新疆,巴音郭楞,巴州人民医院,外科,普外科,副主任医师,,2.8,,普外科的常见病及多发病的诊断及治疗,,,,,,,,
木拉提·吐尔逊,新疆,巴音郭楞,巴州人民医院,外科,普外科,副主任医师,,2.8,,腹部外科微创腹腔镜诊治，小儿外科诊治，疝与腹壁外科,591次,0篇,0位,0位,0位,,,
李炜,新疆,巴音郭楞,巴州人民医院,外科,泌尿外科,副主任医师,,3.0,,前列腺增生症，膀胱肿瘤，肾肿瘤的手术治疗，经尿道前列腺电切，膀胱全切原位回肠新膀胱术，经尿道输尿管,,,,,,,,
黄义旦,新疆,巴音郭楞,巴州人民医院,外科,泌尿外科,副主任医师,,2.9,,肾癌根治术、肾盂输尿管成型术、经尿道增生前列腺汽化电切术（TURP）、经尿道膀胱肿瘤电切术（TUR-Bt）、腹膜后腹腔镜手术、张力性尿失禁手术治疗及隐睾下降固定术等，正在开展膀胱全切原位回肠新膀胱术及腔镜下前列腺癌根治术,,,,,,,,
阿布来提·艾孜布拉,新疆,巴音郭楞,巴州人民医院,外科,泌尿外科,主任医师,,2.9,,,,,,,,,,
马惠斌,新疆,巴音郭楞,巴州人民医院,外科,泌尿外科,住院医师,,2.8,23,,"1,057次",0篇,23位,5位,5位,,,
玉素莆,新疆,巴音郭楞,巴州人民医院,外科,胸心外科,主任医师,,2.9,,食管各段癌，甲状腺ca，肺ca，乳腺ca，贲门ca，胃ca，肠ca，胰头ca，肝ca，肝叶切除,,,,,,,,
阿布都吉力力,新疆,巴音郭楞,巴州人民医院,外科,胸心外科,副主任医师,,2.8,,,,,,,,,,
李宗健,新疆,巴音郭楞,巴州人民医院,外科,脊柱手足外科,住院医师,,2.9,,脊柱创伤、退变等疾病的诊治，椎间孔镜等,"1,755次",0篇,0位,0位,0位,,,
王淼,新疆,巴音郭楞,巴州人民医院,外科,脊柱手足外科,副主任医师,,2.9,,复杂断指、断肢再植，周围血管、神经、肌腱损伤及晚期功能重建，四肢软组织缺损带蒂、游离组织瓣修复，小儿先天畸形矫正，糖尿病足保肢，拇外翻矫形技术,750次,0篇,0位,0位,0位,,,
吴凤英,新疆,巴音郭楞,巴州人民医院,妇儿,妇科,,,2.8,,妇产科常见病、多发病及疑难病症，各类宫、腹腔镜手术，妇科恶性肿瘤的诊治,,,,,,,,
古丽娜·买买提,新疆,巴音郭楞,巴州人民医院,妇儿,妇科,副主任医师,,3.0,,妇科内分泌疾病、不孕症的治疗，善于妇产科常见病、多发病的诊治、各类普通妇科手术及计划生育手术。擅长阴式子宫切除术、筋膜内子宫全切术、筋膜外子宫全切术、腹腔镜下附件手术，擅长宫腔镜检查和手术,,,,,,,,
王华,新疆,巴音郭楞,巴州人民医院,妇儿,妇科,副主任医师,,3.0,,妇产科常见病、多发病及疑难病症,,,,,,,,
周咏梅,新疆,巴音郭楞,巴州人民医院,妇儿,妇科,副主任医师,,3.0,,妇科肿瘤的诊治、宫颈病变的诊治,,,,,,,,
候菊荣,新疆,巴音郭楞,巴州人民医院,妇儿,妇科,主任医师,,2.9,,妇科常见病诊治、各类肿瘤手术化疗放疗,,,,,,,,
邓朝红,新疆,巴音郭楞,巴州人民医院,妇儿,妇科,主任医师,,2.9,,妇产科常见病、多发病及疑难病症,,,,,,,,
田松,新疆,巴音郭楞,巴州人民医院,妇儿,妇科,主任医师,,2.9,,,,,,,,,,
李萍,新疆,巴音郭楞,巴州人民医院,妇儿,妇科,主任医师,,2.9,,,,,,,,,,
赵珍,新疆,巴音郭楞,巴州人民医院,妇儿,妇科,主任医师,,2.9,,,,,,,,,,
敬谢英,新疆,巴音郭楞,巴州人民医院,妇儿,妇科,副主任医师,,2.8,,,,,,,,,,
邓万芳,新疆,巴音郭楞,巴州人民医院,妇儿,妇科,副主任医师,,2.8,,,,,,,,,,
呼俊,新疆,巴音郭楞,巴州人民医院,妇儿,儿科,副主任医师,,2.8,,新生儿疾病及儿童常见病、多发病症诊断与抢救,,,,,,,,
欧尔兰,新疆,巴音郭楞,巴州人民医院,妇儿,儿科,副主任医师,,2.9,,儿科各种急、危、重病症及疑难杂症的诊断及处理,,,,,,,,
栾俊强,新疆,巴音郭楞,巴州人民医院,妇儿,儿科,副主任医师,,2.8,,儿科各种急危病症的抢救与治,,,,,,,,
魏群,新疆,巴音郭楞,巴州人民医院,妇儿,儿科,副主任医师,,2.8,,,,,,,,,,
殷虹,新疆,巴音郭楞,巴州人民医院,妇儿,儿科,副主任医师,,2.8,,,,,,,,,,
何丽平,新疆,巴音郭楞,巴州人民医院,妇儿,产科,主任医师,,2.9,,妇产科常见病、多发病、疑难病的诊断诊疗,,,,,,,,
王庆红,新疆,巴音郭楞,巴州人民医院,妇儿,产科,主任医师,,3.1,,生理学科、病理学科的常见病、疑难病,,,,,,,,
金云,新疆,巴音郭楞,巴州人民医院,妇儿,产科,主任医师,,2.9,,,,,,,,,,
张安仓,新疆,巴音郭楞,巴州人民医院,其他,眼科,主任医师,,2.9,,屈光、准分子激光近视眼、白内障、玻璃体切除、视网膜脱离、眼眶肿瘤的疾病的诊断、手术与治疗,,,,,,,,
普拉提·艾沙,新疆,巴音郭楞,巴州人民医院,其他,眼科,主任医师,,2.9,,眼部美容手术，青光眼各类手术，白内障、现代囊外及囊内摘除，超声乳化及人工晶体植入术，后房壁、前房壁人工晶体、眼部肿瘤手术及鼻腔沟囊内吻合术等疾病,,,,,,,,
王秋霞,新疆,巴音郭楞,巴州人民医院,其他,眼科,主任医师,,2.9,,,,,,,,,,
乌兰格丽,新疆,巴音郭楞,巴州人民医院,其他,眼科,主任医师,,2.9,,,,,,,,,,
陈静,新疆,巴音郭楞,巴州人民医院,其他,眼科,副主任医师,,2.9,,白内障，青光眼，复杂眼外伤的手术治疗,,,,,,,,
秦雅玲,新疆,巴音郭楞,巴州人民医院,其他,眼科,副主任医师,,2.9,,眼科常见病、多发病的诊断及治疗,,,,,,,,
张晓元,新疆,巴音郭楞,巴州人民医院,其他,眼科,副主任医师,,2.9,,,,,,,,,,
热西旦木·玉山,新疆,巴音郭楞,巴州人民医院,其他,眼科,副主任医师,,2.9,,,,,,,,,,
张瑞萍,新疆,巴音郭楞,巴州人民医院,其他,中医科,主任医师,,3.1,,中医内科杂病辨证施治，运用中医辨证施治与西医辨病相结合处理心脑血管、消化呼吸、内分泌系统常见病多发病及疑难杂症有独到的治疗,,,,,,,,
吴文清,新疆,巴音郭楞,巴州人民医院,其他,中医科,主任医师,,3.1,,呼吸内科，心内科常见病、多发病的诊治,,,,,,,,
孟真,新疆,巴音郭楞,巴州人民医院,其他,中医科,主任医师,,3.1,,中医内科杂病辨证施治,,,,,,,,
郑明明,新疆,巴音郭楞,巴州人民医院,其他,中医科,主治医师,,3.0,31,高血压 甲亢 冠心病 月经病 高脂血症 胃炎 痤疮 湿疹等的中医治疗,"53,828次",1篇,31位,10位,11位,,,
李友莉,新疆,巴音郭楞,巴州人民医院,其他,中医科,副主任医师,,3.0,,急性脑血管意外、上消化道大出血，各种中毒糖尿病急症，各型休克等的诊治,,,,,,,,
徐晨,新疆,巴音郭楞,巴州人民医院,其他,中医科,副主任医师,,3.0,,中医诊治常见病、多发病,,,,,,,,
赛尔格玲,新疆,巴音郭楞,巴州人民医院,其他,中医科,副主任医师,,3.0,,,,,,,,,,
袁敏莉,新疆,巴音郭楞,巴州人民医院,其他,口腔科,主任医师,,2.9,,颌面外科，能独立完成唇、腭裂，面部外伤美容性修复，上下颌骨肿瘤，涎腺肿瘤，口腔癌联合根治术。是牙体病、牙周病、牙颌畸形矫治、烤瓷牙修复、中西医治疗口腔粘膜病等,,,,,,,,
王超,新疆,巴音郭楞,巴州人民医院,其他,口腔科,主治医师,,2.9,1,种植牙，口腔修复（烤瓷牙，全口义齿），颌面外科,"5,985次",0篇,1位,0位,0位,,,
阿米纳·吐尔逊,新疆,巴音郭楞,巴州人民医院,其他,口腔科,主任医师,,2.9,,,,,,,,,,
魏小帆,新疆,巴音郭楞,巴州人民医院,其他,口腔科,主任医师,,2.9,,,,,,,,,,
金花,新疆,巴音郭楞,巴州人民医院,其他,口腔科,主任医师,,2.9,,,,,,,,,,
曹卫东,新疆,巴音郭楞,巴州人民医院,其他,口腔科,副主任医师,,2.9,,口腔科常见病、多发病及疑难病的诊治,,,,,,,,
王朝阳,新疆,巴音郭楞,巴州人民医院,其他,口腔科,副主任医师,,2.9,,,,,,,,,,
张帆,新疆,巴音郭楞,巴州人民医院,其他,药剂科,主任药师,,2.9,,,,,,,,,,
张丽萍,新疆,巴音郭楞,巴州人民医院,其他,药剂科,副主任药师,,2.9,,,,,,,,,,
刁菱燕,新疆,巴音郭楞,巴州人民医院,其他,药剂科,主任药师,,2.9,,,,,,,,,,
林桦,新疆,巴音郭楞,巴州人民医院,其他,药剂科,副主任药师,,2.9,,,,,,,,,,
任红芳,新疆,巴音郭楞,巴州人民医院,其他,药剂科,副主任药师,,2.9,,,,,,,,,,
任建新,新疆,巴音郭楞,巴州人民医院,其他,药剂科,副主任药师,,2.9,,,,,,,,,,
陈刚,新疆,巴音郭楞,巴州人民医院,其他,超声科,主任医师,,2.9,,腹部、妇产科、小器官超声及介入超声诊断,,,,,,,,
张云华,新疆,巴音郭楞,巴州人民医院,其他,超声科,副主任医师,,2.8,,,,,,,,,,
赵正勤,新疆,巴音郭楞,巴州人民医院,其他,超声科,副主任医师,,2.8,,,,,,,,,,
孙玉山,新疆,巴音郭楞,巴州人民医院,其他,超声科,副主任医师,,2.8,,,,,,,,,,
英曼,新疆,巴音郭楞,巴州人民医院,其他,超声科,副主任医师,,2.8,,,,,,,,,,
赵丽,新疆,巴音郭楞,巴州人民医院,其他,超声科,副主任医师,,2.8,,,,,,,,,,
王朝霞,新疆,巴音郭楞,巴州人民医院,其他,麻醉科,副主任医师,,2.8,,各种麻醉的实施及处理，手术后疼痛治疗和慢性疼痛诊治,,,,,,,,
毛少磊,新疆,巴音郭楞,巴州人民医院,其他,麻醉科,主任医师,,2.9,,,,,,,,,,
敖云,新疆,巴音郭楞,巴州人民医院,其他,麻醉科,副主任医师,,2.8,,急危重病人的重大手术、疑难复杂手术的麻醉工作及各种疼痛的诊治,,,,,,,,
