姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
辛晓梅,新疆,昌吉,昌吉州人民医院,内科,消化内科,主治医师,,2.9,,上消化道出血的诊断及治疗、急性胰腺炎、消化性溃疡、溃疡性结肠炎、急慢性腹泻的诊疗、各种食道疾病的诊疗、各种肝病，药物性肝病、病毒性肝病、肝硬化，各种腹膜及肠系膜等疾病的诊疗，非静脉曲张性及静脉曲张性上消化道出血的内镜下止血术、消化道异物取出术、胃结肠息肉电切术、食管良恶性狭窄球囊扩张术、食管支架植入术、食道静脉曲张套扎术、氩气刀治疗Barrett食管、无痛内镜检查、经内镜逆行阑尾炎治疗、（小）结肠梗阻导管置入术及超声内镜等技术,,,,,,,,
马利民,新疆,昌吉,昌吉州人民医院,内科,消化内科,主任医师,,2.8,,,,,,,,,,
侯绪争,新疆,昌吉,昌吉州人民医院,内科,消化内科,副主任医师,,2.8,,擅长食管炎、急慢性胃炎、消化性溃疡、溃疡性结肠炎、克罗恩病、消化道出血、急慢性腹泻、功能性消化不良、胰腺炎、胆囊炎、肝硬化及并发症、药物性肝损害、脂肪肝等消化疾病的诊断治疗，具丰富的临床经验。,,,,,,,,
徐立杰,新疆,昌吉,昌吉州人民医院,内科,消化内科,住院医师,,2.8,17,消化道疾病等,"4,633次",0篇,17位,17位,17位,,,
刘莲,新疆,昌吉,昌吉州人民医院,内科,消化内科,主治医师,,2.8,2,消化性溃疡，反流性食管炎，肠易激综合症，炎症性肠病，消化道早癌，消化道出血，肝硬化等疾病的诊治，以及消化内镜的临床应用,"3,365次",0篇,2位,0位,0位,,,
徐顺,新疆,昌吉,昌吉州人民医院,内科,内分泌科,主任医师,,2.9,,糖尿病及并发症、甲状腺疾病、高尿酸血症,,,,,,,,
王岩,新疆,昌吉,昌吉州人民医院,内科,内分泌科,主任医师,副教授,3.2,,糖尿病及其并发症、高血压病、甲状腺疾病、高尿酸血症、痛风、脂肪肝、肥胖症、垂体及肾上腺疾病等疾病的诊治。,,,,,,,,
高华,新疆,昌吉,昌吉州人民医院,内科,内分泌科,副主任医师,讲师,3.1,,糖尿病及其并发症、高血压病、甲状腺疾病、高尿酸血症、痛风、脂肪肝、肥胖症、垂体及肾上腺疾病等疾病的诊治,,,,,,,,
黄玫,新疆,昌吉,昌吉州人民医院,内科,内分泌科,副主任医师,讲师,3.1,,糖尿病及其并发症、高血压病、甲状腺疾病、高尿酸血症、痛风、脂肪肝、肥胖症、垂体及肾上腺疾病等疾病的诊治,,,,,,,,
古丽·阿不拉,新疆,昌吉,昌吉州人民医院,内科,内分泌科,主任医师,,3.0,,糖尿病及其并发症、高血压病、甲状腺疾病、高尿酸血症、痛风、脂肪肝、肥胖症、垂体及肾上腺疾病等疾病的诊治。,,,,,,,,
夏英,新疆,昌吉,昌吉州人民医院,内科,内分泌科,主任医师,,2.9,,糖尿病及并发症、甲状腺疾病、高尿酸血症,,,,,,,,
张惠萍,新疆,昌吉,昌吉州人民医院,内科,内分泌科,副主任医师,,2.8,,糖尿病及并发症、甲状腺疾病、高尿酸血症的诊治,,,,,,,,
郭阳,新疆,昌吉,昌吉州人民医院,内科,呼吸内科,主任医师,副教授,3.2,,支气管哮喘、慢性阻塞性肺病、肺癌及睡眠呼吸障碍性疾病等的诊治及支气管镜下介入治疗,,,,,,,,
王慧,新疆,昌吉,昌吉州人民医院,内科,呼吸内科,主任医师,,3.2,,呼吸领域疾患的检查与治疗、熟练掌握支气管镜、肺功能、血气、呼吸机、睡眠监测仪、胸膜活检、经皮肺穿等多项操作,,,,,,,,
库小平,新疆,昌吉,昌吉州人民医院,内科,呼吸内科,主任医师,,3.1,,支气管哮喘、慢性阻塞性肺病、肺气肿及肺心病等，顽固性咳嗽，难治性肺病的治疗,,,,,,,,
张立江,新疆,昌吉,昌吉州人民医院,内科,呼吸内科,副主任医师,,3.0,,支气管哮喘、慢性阻塞性肺疾病疾病、间质性肺病、肺炎、支气管扩张、肺结节、肺部占位等疾病的诊治,,,,,,,,
宋爱玲,新疆,昌吉,昌吉州人民医院,内科,呼吸内科,副主任医师,,3.0,,呼吸系统疾病,,,,,,,,
马楚龙,新疆,昌吉,昌吉州人民医院,内科,呼吸内科,住院医师,,2.9,17,呼吸系统常见疾病咨询，诊疗，预防。,"1,275次",0篇,17位,0位,0位,,,
李健,新疆,昌吉,昌吉州人民医院,内科,老年病科,主任医师,,2.8,,心血管、内科疾病的治疗，如高血压病、冠心病、心绞痛、心肌梗塞、各种心脏病、心力衰竭、心律失常、肺心病、高脂血症、老年人慢性多发病症等,,,,,,,,
杨春梅,新疆,昌吉,昌吉州人民医院,内科,老年病科,主治医师,,2.9,3,老年内科常见疾病的诊治，如高血压，高血脂，冠心病，糖尿病等,"7,187次",0篇,3位,3位,3位,,,
周冬梅,新疆,昌吉,昌吉州人民医院,内科,老年病科,主任医师,,2.8,,糖尿病、内分泌疾病、老年病,,,,,,,,
柴文慧,新疆,昌吉,昌吉州人民医院,内科,老年病科,副主任医师,,2.8,,老年心血管、内分泌、脑血管、高血压等老年常见病的诊治,,,,,,,,
刘建超,新疆,昌吉,昌吉州人民医院,内科,老年病科,住院医师,,2.7,51,冠心病，心律失常，心衰，高血压，糖尿病，支气管哮喘，消化性溃疡，慢阻肺，乙肝，结核。,"13,656次",0篇,51位,34位,39位,,,
盖有义,新疆,昌吉,昌吉州人民医院,内科,神经内科,主任医师,,2.9,,各种脑血管病、周围神经疾病、脊髓疾病、运动神经元病、中枢神经系统感染性疾病、神经系统脱髓鞘疾病、肌肉疾病、癫痫、各种原因引起的头痛、痴呆及高血压脑病、代谢综合症等疾病的诊治，尤其对神经系统急危重症的救治,,,,,,,,
林峰,新疆,昌吉,昌吉州人民医院,内科,神经内科,主任医师,,2.9,,神经内科疑难杂症、消化、血液、内分泌、泌尿系统等内科疾病,,,,,,,,
马勇,新疆,昌吉,昌吉州人民医院,内科,神经内科,副主任医师,,2.8,,各种脑血管病、神经内科疑难杂症等,,,,,,,,
王玲,新疆,昌吉,昌吉州人民医院,内科,神经内科,副主任医师,,2.8,,各种脑血管病、神经内科疑难杂症、高血压病及脑动脉相关疾病等,,,,,,,,
杨春梅,新疆,昌吉,昌吉州人民医院,内科,综合内科,主任医师,,2.9,,心脑血管病、风湿免疫病、糖尿病及骨质疏松症的诊治，对老年病、疑难杂症及多种病并存的处理,,,,,,,,
陈海娟,新疆,昌吉,昌吉州人民医院,内科,综合内科,主任医师,教授,3.1,,风湿免疫病、心脑血管疾病、骨质疏松症、呼吸系统疾病等，尤其对老年综合性疾病、疑难杂症等方面积累了丰富的临床经验,,,,,,,,
李棣华,新疆,昌吉,昌吉州人民医院,内科,急诊科,主任医师,,2.9,,心脑血管疾病如心律失常的诊治，心血管疾病介入治疗，急性中毒抢救治疗、脑血管病人溶栓治疗等,,,,,,,,
张凤琴,新疆,昌吉,昌吉州人民医院,内科,肾病科,主任医师,,2.9,,各类肾病、血液透析、血液系统疾病,,,,,,,,
张学胜,新疆,昌吉,昌吉州人民医院,外科,骨科,主任医师,,3.0,,对骨科常见病、多发病及疑难病症具有丰富的临床诊治经验。,,,,,,,,
郝峰,新疆,昌吉,昌吉州人民医院,外科,骨科,主任医师,,3.1,,复杂多发骨折、关节内骨折、关节运动创伤等微创手术、颈、腰椎椎间盘手术、脊柱脊髓损伤及脊柱疾患等骨科疾病的诊治。,,,,,,,,
陈鄂,新疆,昌吉,昌吉州人民医院,外科,骨科,主任医师,,3.0,,骨科常见病、多发病的诊断治疗及手术，腰椎椎体肿瘤、骨折椎体成形术、全髋关节置换术及人工股骨头置换术、四肢复杂骨折内固定术、膝关节镜下膝关节疾病的诊断和治疗,,,,,,,,
方立龙,新疆,昌吉,昌吉州人民医院,外科,骨科,副主任医师,,3.0,49,运动损伤疾病的诊断及治疗，膝关节骨性关节炎的诊断及阶梯治疗（包括保守治疗、关节镜微创治疗、保膝治疗、单髁置换、全膝关节置换术）、拇外翻（大脚骨）的保守及手术治疗，运动损伤性疾病的微创治疗，如关节镜下膝关节前、后交叉韧带损伤修复及重建、髌骨脱位微创治疗、侧副韧带损伤修复与重建、半月板损伤修复、关节镜下关节内骨折复位固定，关节镜下腘窝囊肿切除、关节游离体取出、关节滑膜炎等，肩关节肩袖损伤修复，肩峰撞击症的治疗、肩袖钙化性肌腱炎、黏连性肩关节囊炎、二头肌肌腱炎，踝关节不稳、踝关节韧带损伤修复、踝关节撞击症等关节疾病的微创治疗。,"8,867次",8篇,49位,43位,43位,,,
吴新江,新疆,昌吉,昌吉州人民医院,外科,骨科,副主任医师,,2.9,1,脊柱、四肢骨创伤、颈椎、胸腰椎退变性疾病的诊断及手术治疗，人工关节置换及膝关节镜、腰椎间盘镜手术,"25,090次",0篇,1位,0位,1位,,,
杨衡,新疆,昌吉,昌吉州人民医院,外科,骨科,主任医师,,2.9,,脊柱、创伤及皮瓣转移修复治疗等专业为主。能够开展颈胸腰椎骨折、颈椎病、腰椎间盘突出、腰椎管狭窄，腰椎滑脱、脊柱结核、脊柱侧弯矫形术等手术治疗。在老年骨质疏松性脊柱椎体压缩性骨折椎体成型手术、腰椎间盘突出椎间盘镜微创治疗。对复杂的关节内骨折、关节运动创伤、脊柱间盘疾患，四肢骨折、骨盆骨折、小儿四肢畸形矫形及严重组织缺损、感染创面进行皮瓣转移修复治疗有较丰富的经验。,,,,,,,,
张浩,新疆,昌吉,昌吉州人民医院,外科,骨科,主任医师,,2.9,,各类骨折、关节损伤、运动损伤、骨质疏松等疾病的诊断和治疗等常见病、多发病诊治,,,,,,,,
毛里提拜克·托里根,新疆,昌吉,昌吉州人民医院,外科,骨科,主治医师,讲师,2.9,46,糖尿病足、四肢慢性溃疡、骨质疏松、四肢慢性疼痛劳损、关节疾患、骨折、腰椎间盘病变、颈椎病,"45,041次",2篇,46位,27位,30位,,,
熊亚林,新疆,昌吉,昌吉州人民医院,外科,骨科,主任医师,,2.9,,脊柱、骨关节常见疾病及疑难疾病的诊断及治疗，脊柱四肢畸形矫形治疗、断肢再植,"17,971次",0篇,0位,0位,0位,,,
孙海清,新疆,昌吉,昌吉州人民医院,外科,骨科,副主任医师,,2.9,,脊柱、四肢骨创伤、颈椎、胸腰椎退变性疾病的诊断及手术治疗，人工关节置换及膝关节镜、腰椎间盘镜手术,,,,,,,,
朱之桦,新疆,昌吉,昌吉州人民医院,外科,骨科,副主任医师,,2.9,,四肢骨折、运动损伤的诊断及手术治疗，人工关节置换及膝关节镜手术,,,,,,,,
王克勤,新疆,昌吉,昌吉州人民医院,外科,骨科,副主任医师,,2.9,,四肢及骨肿瘤，脊柱外科,,,,,,,,
崔智勇,新疆,昌吉,昌吉州人民医院,外科,骨科,副主任医师,,2.8,,关节外科、创伤、运动原学、脊柱,,,,,,,,
侯全山,新疆,昌吉,昌吉州人民医院,外科,骨科,副主任医师,,2.8,,骨与关节损伤（四肢骨折及关节软骨、韧带损伤）的手术治疗；髋、膝关节疾病（股骨头坏死，髋关节发育不良，膝关节骨关节炎）的诊断及手术治疗；擅长：足踝创伤及矫形手术，骨折微创手术；骨质疏松症的诊断、治疗及骨质疏松骨折的处理、显微外科、慢性创面修复、骨搬运。,,,,,,,,
刘云龙,新疆,昌吉,昌吉州人民医院,外科,骨科,副主任医师,,2.8,,各种骨科常见病的诊断及治疗,,,,,,,,
孙海青,新疆,昌吉,昌吉州人民医院,外科,骨科,副主任医师,,2.8,,颈胸腰椎骨折、颈椎病、腰椎间盘突出、腰椎管狭窄，腰椎滑脱、脊柱结核、布氏杆菌脊柱炎、脊柱肿瘤等手术治疗。在老年骨质疏松性脊柱椎体压缩性骨折椎体成型手术、腰椎间盘突出臭氧加胶原酶介入治疗及腰椎间盘突出椎间孔镜微创治疗有一定的经验。擅长椎间孔镜下腰椎间盘突出/腰椎管狭窄等微创手术；擅长各种骨折的手术技术；尤其微创手术。对小儿四肢畸形矫形及严重组织缺损、骨髓炎的皮瓣/肌皮瓣转移修复治疗方面积累了较丰富的经验。,,,,,,,,
肖明,新疆,昌吉,昌吉州人民医院,外科,普外科,主任医师,,2.9,,普外科疾病、肝胆病、腹腔镜手术,,,,,,,,
郭红,新疆,昌吉,昌吉州人民医院,外科,普外科,主任医师,,3.0,,乳腺、甲状腺、血管外科及烧伤等专业，尤其对各种恶性肿瘤的化学治疗及介入治疗积累了丰富的临床经验,,,,,,,,
蔡翔,新疆,昌吉,昌吉州人民医院,外科,普外科,主任医师,,3.0,,在肝胆，胰腺肿瘤，重症胰腺炎、肝包虫病、胆道结石等方面有较丰富的经验，擅长于腹腔镜手术，肝癌切除术，肝脏血管瘤切除术，捆扎术，肝门部胆管癌切除术，胰十二指肠切除术，脾切除术及部分脾切除术，贲门周围血管离断术，腹腔镜胆囊切除术，腹腔镜阑尾切除术，甲状腺肿瘤切除术，甲状腺腺叶切除术，颈清扫，直肠癌根治术，阑尾切除术，各种疝修补术，急性胰腺炎手术，下肢深浅静脉曲张，各种包虫手术，腹部外伤，肠梗阻手术等。,,,,,,,,
徐峰,新疆,昌吉,昌吉州人民医院,外科,普外科,副主任医师,教授,3.0,,,,,,,,,,
纪成,新疆,昌吉,昌吉州人民医院,外科,普外科,主任医师,,3.0,,心胸外科肿瘤、疑难危重病、急诊多发伤、联合伤的抢救及颈胸-胸腹结合部疾病诊治有丰富的临床诊治经验。,,,,,,,,
杨跃超,新疆,昌吉,昌吉州人民医院,外科,普外科,主任医师,,2.9,,乳腺、肿瘤、血管外科、烧伤整形外科,,,,,,,,
马延豪,新疆,昌吉,昌吉州人民医院,外科,普外科,主任医师,,2.9,,胸部外科、泌尿男性病、乳腺病,,,,,,,,
刘雨雄,新疆,昌吉,昌吉州人民医院,外科,普外科,副主任医师,,2.9,,普通外科常见病、多发病、疑难病的诊疗，尤其是对乳腺、甲状腺良恶性肿瘤的诊断和治疗具有丰富的临床经验,,,,,,,,
吴亚涛,新疆,昌吉,昌吉州人民医院,外科,普外科,副主任医师,,2.9,,普通外科常见病、多发病、疑难病的诊疗，特别是对乳腺良恶性肿瘤、甲状腺良恶性肿瘤、下肢静脉曲张，乳腺微创手术（Mammotome系统），乳癌保乳根治术（前哨淋巴结活检术），乳管镜检查等的诊断和治疗具有丰富的临床经验,,,,,,,,
依明江,新疆,昌吉,昌吉州人民医院,外科,普外科,副主任医师,,2.8,,普外科疾病、肝胆胰脾疾病、消化道肿瘤、甲状腺、乳腺疾病,,,,,,,,
周晓刚,新疆,昌吉,昌吉州人民医院,外科,普外科,副主任医师,,2.8,,肝脏、胆脏、脾脏、胰腺、甲状腺疾病，腹腔镜手术,,,,,,,,
高旭升,新疆,昌吉,昌吉州人民医院,外科,普外科,副主任医师,,2.8,,腹腔镜下胆道镜胆总管探查、腹腔镜下胆总管切开取石、腹腔镜下肝部分切除术、腹腔镜下胆肠吻合等一系列腹腔镜下肝胆胃肠手术。在肝胆胰腺肿瘤及普外科多发病有较丰富的临床经验。,,,,,,,,
张思龙,新疆,昌吉,昌吉州人民医院,外科,普外科,副主任医师,,2.8,,普通外科常见病、多发病、疑难病的诊疗，尤其是对乳腺良恶性肿瘤（乳腺良性肿物切除）、甲状腺良恶性肿瘤、下肢静脉曲张、烧烫伤的诊断和治疗具有丰富的临床经验。,,,,,,,,
梁小东,新疆,昌吉,昌吉州人民医院,外科,心胸泌尿外科,主任医师,,3.1,,泌尿外科疾病如：前列腺增生、前列腺炎、膀胱肿瘤、肾肿瘤、泌尿系结石的诊治。可独立开展肾结石、输尿管结石经皮肾镜碎石取石术、经尿道汽压弹道碎石术、经尿道前列腺汽化电切术、肾肿瘤根治术、膀胱全切肠代膀胱术、后腹腔镜下肾脏囊肿肾上腺切除术、胸腔镜下肺大泡切除术以及常规外科手术。,,,,,,,,
柳小龙,新疆,昌吉,昌吉州人民医院,外科,心胸泌尿外科,副主任医师,,2.9,,泌尿外科常见病的诊断及治疗，能熟练开展前列腺增生、肾及膀胱肿瘤、泌尿系结石等手术；对男科疾病，如慢性前列腺炎、勃起功能障碍等疾病的诊治积累了丰富的临床经验。,,,,,,,,
张启林,新疆,昌吉,昌吉州人民医院,外科,心胸泌尿外科,副主任医师,,2.9,,泌尿外科常见病的诊断及治疗，能熟练开展良性前列腺增生、肾及膀胱肿瘤、肾及输尿管结石等疾病的相关手术；对男科疾病，阴囊手术方面诊治积累了丰富的临床经验。,,,,,,,,
王军,新疆,昌吉,昌吉州人民医院,外科,神经外科,主治医师,,2.8,,神经外科各种颅脑损伤、高血压脑出血、半球肿瘤及脊髓病变的诊断治疗及手术,,,,,,,,
殷红莉,新疆,昌吉,昌吉州人民医院,妇儿,妇科,主任医师,,2.9,,不孕症（包括显微镜下输卵管吻合再通手术）、妇科内分泌、妇科肿瘤（子宫、卵巢等）临床诊治、妇科疾病手术,,,,,,,,
刘书鹏,新疆,昌吉,昌吉州人民医院,妇儿,妇科,副主任医师,讲师,3.0,,妇科良、恶性肿瘤诊治及恶性肿瘤化疗，对宫颈癌、子宫内膜癌、卵巢癌早期诊断及治疗有丰富经验，腹腔镜、宫腔镜等妇科微创手术,,,,,,,,
宋丽,新疆,昌吉,昌吉州人民医院,妇儿,妇科,副主任医师,讲师,3.0,,能熟练应用现代高新技术设备，如宫腔镜及腹腔镜等，掌握妇科常见病、多发病的诊治。擅长宫颈疾病、女性阴道炎、妇科内分泌疾病、不孕症、子宫肌瘤、卵巢囊肿、子宫内膜异位症等疾病的诊治,,,,,,,,
张志茹,新疆,昌吉,昌吉州人民医院,妇儿,妇科,主任医师,,3.0,,熟练掌握妇产科常见病，多发病，疑难危重患者的诊断及治疗，娴熟计划生育各项操作与治疗,,,,,,,,
杨先华,新疆,昌吉,昌吉州人民医院,妇儿,妇科,主治医师,,3.0,65,妇科常见病，多发病及疑难病诊治，如妇科肿瘤，妇科炎症，卵巢囊肿，子宫内膜异位症，宫颈疾病，月经不调，痛经，功血，不孕不育等,"69,586次",0篇,65位,0位,0位,,,
刘海燕,新疆,昌吉,昌吉州人民医院,妇儿,妇科,主任医师,,2.9,,妇科内分泌、不孕症、妇科良、恶性肿瘤等常见病、多发病的临床诊治子宫内膜异位症的诊治及腹腔镜、宫腔镜手术,,,,,,,,
王家秀,新疆,昌吉,昌吉州人民医院,妇儿,妇科,主任医师,,2.9,,妇产科常见病、疑难病诊治及卵巢肿瘤手术、子宫肌瘤剜除术、子宫切除术,,,,,,,,
姚虹,新疆,昌吉,昌吉州人民医院,妇儿,妇科,副主任医师,,2.9,,对妇科内分泌、不孕症、子宫内膜异位症、妇科良、恶性肿瘤等常见病及多发病及疑难杂症有丰富的临床经验，擅长妇科各类手术，尤其在腹腔镜、宫腔镜技术方面有丰富的临床经验及较高的手术技能。熟练进行妇科肿瘤患者的化学治疗,,,,,,,,
吕小凤,新疆,昌吉,昌吉州人民医院,妇儿,妇科,副主任医师,,2.9,,对妇产科的常见病、多发病及疑难病等有丰富的临床经验。尤其擅长盆腔各类炎症的诊断及治疗，擅长各种计划生育疑难手术，对妇科腹腔镜下子宫肌瘤剔除术、卵巢囊肿剥除术、卵巢成形术及输卵管修复、整形术等有丰富的临床经验,,,,,,,,
王莉,新疆,昌吉,昌吉州人民医院,妇儿,妇科,副主任医师,,2.9,,妇产科常见病、多发病、宫颈病变的诊治,,,,,,,,
耿英,新疆,昌吉,昌吉州人民医院,妇儿,妇科,主任医师,,2.9,,妇产科常见病、疑难病、更年期保健、老年妇女疾病的诊治及腹腔镜、宫腔镜手术,,,,,,,,
陈冰,新疆,昌吉,昌吉州人民医院,妇儿,妇科,主任医师,,2.9,,妇产科常见病及计划生育常见病的诊断、治疗,,,,,,,,
张红梅,新疆,昌吉,昌吉州人民医院,妇儿,妇科,副主任医师,,2.8,,内科、妇科、乳房常见病、多发病,,,,,,,,
马立成,新疆,昌吉,昌吉州人民医院,妇儿,儿科,主任医师,,3.0,12,新生儿疾病、小儿脑瘫及小儿心理疾病治疗,"11,441次",0篇,12位,9位,9位,,,
何朝晖,新疆,昌吉,昌吉州人民医院,妇儿,儿科,主任医师,,3.0,11,儿科常见病,"7,543次",0篇,11位,11位,11位,,,
马桂花,新疆,昌吉,昌吉州人民医院,妇儿,儿科,副主任医师,,2.9,14,儿童哮喘，支气管炎，肺炎,"9,276次",0篇,14位,13位,13位,,,
刘文梅,新疆,昌吉,昌吉州人民医院,妇儿,儿科,副主任医师,,2.8,,儿科常见病、神经系统疾病,,,,,,,,
李薇薇,新疆,昌吉,昌吉州人民医院,妇儿,产科,副主任医师,,2.9,,产科急危重症救治及各种常见病、多发病的诊治，妊娠期高血压疾病、妊娠合并心脏病、妊娠合并血小板减少、妊娠合并系统性红斑狼疮、胎盘早剥、子宫破裂等复杂的剖宫产术及难治性产后出血子宫切除术、凶险性前置胎盘介入治疗手术，胎吸、产钳术等难产助产技术及各种复杂的计划生育手术,,,,,,,,
刘志华,新疆,昌吉,昌吉州人民医院,妇儿,产科,副主任医师,,2.9,,对难产及急、危重病人的诊断、处理,,,,,,,,
孙月霞,新疆,昌吉,昌吉州人民医院,妇儿,产科,副主任医师,,2.9,,对妇产科的常见病及多发病的诊断及治疗积累了丰富的临床经验，在病理产科、产科危重抢救以及手术治疗方面也积累了丰富的临床经验,,,,,,,,
冯晶晶,新疆,昌吉,昌吉州人民医院,妇儿,产科,副主任医师,,2.9,,,,,,,,,,
杨金花,新疆,昌吉,昌吉州人民医院,妇儿,小儿营养保健科,主任医师,,2.9,,儿童保健,,,,,,,,
王尚才,新疆,昌吉,昌吉州人民医院,其他,口腔科,主任医师,,2.9,,口腔正畸、修复以及口腔内科、口腔外科疾病的治疗和手术,,,,,,,,
杨桦,新疆,昌吉,昌吉州人民医院,其他,口腔科,副主任医师,,2.9,,口腔内外科、颌面外科,,,,,,,,
玛尔孜亚,新疆,昌吉,昌吉州人民医院,其他,口腔科,副主任医师,,2.9,,,,,,,,,,
秦春梅,新疆,昌吉,昌吉州人民医院,其他,口腔科,副主任医师,,2.9,,口腔内科及口腔修复,,,,,,,,
