姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
陈欣,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,副教授,3.8,2965,支气管哮喘、慢性阻塞性肺疾病、慢性咳嗽、肺部小结节，老年复杂肺部感染，睡眠呼吸暂停综合症的诊治,"5,516,786次",28篇,2965位,288位,300位,2,540例,294例
肖丹,北京,朝阳,中日医院,内科,呼吸与危重症医学科,副主任医师,教授,3.8,,吸烟成瘾的治疗，烟草病学研究,"26,761次",2篇,0位,0位,0位,,,
吴丽娟,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,,3.8,242,1. 擅长各种呼吸疾病的诊治，尤其擅长呼吸系统感染性疾病及呼吸危重症的诊治(重症肺炎，各种肺部感染，重症哮喘，慢阻肺急性加重，呼吸衰竭等) 。2. 呼吸危重病症的长程管理等。,"58,279次",5篇,242位,70位,70位,,,
张晓雷,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,副教授,3.8,33,睡眠呼吸障碍性疾病，间质性肺疾病，慢性气道疾病,"44,357次",0篇,33位,28位,28位,,,
谢万木,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,,3.8,123,肺栓塞、肺动脉高压、间质性肺炎、不明原因呼吸困难的诊治，呼吸系统疑难杂症,"127,305次",0篇,123位,69位,69位,,,
杨汀,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,副教授,3.8,,慢性阻塞性肺疾病、肺心病、支气管哮喘、康复治疗等,,,,,,,,
苏楠,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,副教授,3.8,116,支气管哮喘、慢阻肺、过敏性气道疾病的诊断与变应原特异性免疫治疗（脱敏治疗）以及相关临床研究,"237,509次",18篇,116位,2位,4位,,,
成立珠,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,教授,3.7,,慢性支气管炎、肺气肿、肺心病、哮喘、肺癌、肺间质纤维化、结节病、肺血管病变的治疗,,,,,,,,
薛福林,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,教授,3.7,,各种呼吸系统疾病如各类型肺癌、肺内感染、哮喘、慢性阻塞性肺疾病的诊治,,,,,,,,
赵红梅,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,副教授,3.7,1,呼吸系统常见病多发病如 肺炎、哮喘、慢性阻塞性肺疾病、支气管扩张、肺癌等疾病的诊治。尤其是慢性呼吸道疾病的康复治疗以及危重症疾病的早期康复治疗。,"57,841次",0篇,1位,0位,0位,,,
黄铁群,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,,3.7,2472,呼吸系统常见病和危重症及疑难病的诊治有丰富的临床经验，如肺炎、支气管炎、慢性阻塞性肺病、哮喘、肺肿瘤等，熟悉结节病、肺间质纤维化、肺栓塞、肺血管炎、一些特殊感染（军团菌肺炎）和其他系统疾病肺损害等疾病的诊疗，对老年常见病和危重病，如老年肺炎、高血压冠心病、糖尿病、脑血管病、骨质疏松、前列腺增生的诊治经验丰富。,"1,817,079次",15篇,2472位,15位,16位,,,
王晓平,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,,3.7,,支气管、肺部、胸膜肿瘤及肺小结节的诊断及治疗,,,,,,,,
张秀兰,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,,3.7,,肺功能、纤维支气管镜检查及支气管肺泡灌洗技术,,,,,,,,
陈郁生,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主任医师,,3.7,,呼吸系统疾病如肺感染性疾病、肺肿瘤、各型肺结核及其它系统疾病肺损害的诊治,,,,,,,,
张晓岩,北京,朝阳,中日医院,内科,呼吸与危重症医学科,副主任医师,,3.6,,呼吸系统疾病的诊断与治疗,"21,846次",0篇,0位,0位,0位,,,
罗萨,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.6,13,擅长肺炎、哮喘、慢阻肺等呼吸系统常见病以及间质性肺炎、肺纤维化、间质性肺疾病等少见病、罕见病。研究方向主要为各种原因所致的间质性肺疾病。,"6,864次",0篇,12位,2位,2位,,,
陶新曹,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,讲师,3.6,679,肺栓塞与肺血管病，右心导管检查和肺动脉造影术，慢性血栓栓塞性肺动脉高压球囊肺动脉成形术（BPA），输液港（Port）植入术。,"497,827次",0篇,679位,240位,245位,,,
黄絮,北京,朝阳,中日医院,内科,呼吸与危重症医学科,副主任医师,,3.5,,危重病人的呼吸支持、抗感染治疗,"16,443次",0篇,0位,0位,0位,,,
杨萌,北京,朝阳,中日医院,内科,呼吸与危重症医学科,副主任医师,,3.5,42,肺癌，肺结节，支气管哮喘，慢阻肺，肺间质病，肺部感染等呼吸系统常见病,"51,362次",0篇,41位,3位,3位,,,
刘国梁,北京,朝阳,中日医院,内科,呼吸与危重症医学科,副主任医师,,3.5,22,擅长慢性咳嗽、呼吸困难、哮喘、慢性阻塞性肺疾病、弥漫性肺疾病及胸膜疾病的诊断与治疗，呼吸危重症诊治以及呼吸疾病介入性诊断。,"76,511次",0篇,22位,4位,5位,,,
李俊,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.5,62,慢阻肺，肺气肿，慢性支气管炎，哮喘，间质性肺炎，肺纤维化,"4,620次",12篇,62位,43位,43位,,,
农英,北京,朝阳,中日医院,内科,呼吸与危重症医学科,副主任医师,,3.5,,擅长支气管哮喘、慢性阻塞性肺疾病、慢性咳嗽等慢性气道疾病，肺部阴影、间质性肺疾病等呼吸系统疾病诊治，在重症哮喘治疗领域具有丰富临床经验。,"17,686次",0篇,0位,0位,0位,,,
李丽娟,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.5,30,慢阻肺，哮喘等呼吸系统疾病的诊治，以及急危重症的诊治等，尤其擅长肺部感染疾病的诊治，如肺曲霉菌病，病毒性肺炎，细菌性肺炎，肺结核等。,"18,010次",0篇,30位,0位,0位,,,
贾玉萍,北京,朝阳,中日医院,内科,呼吸与危重症医学科,副主任医师,,3.4,,呼吸系统疾病，如肺部感染、支气管哮喘、慢性阻塞性肺病等疾病的诊断与治疗,,,,,,,,
周国武,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,34,肺部肿瘤的早期诊断和综合治疗，良/恶性复杂气道疾病的内镜下综合介入治疗。,"60,533次",3篇,34位,0位,0位,,,
孙洪涛,北京,朝阳,中日医院,内科,呼吸与危重症医学科,副主任医师,,3.4,,呼吸系统常见疾病的诊断治疗及呼吸机的使用,,,,,,,,
王志虹,北京,朝阳,中日医院,内科,呼吸与危重症医学科,副主任医师,,3.4,,各种呼吸疾病的诊治，在支气管哮喘以及睡眠呼吸暂停低通气综合症，急、慢性支气管炎，肺气肿，慢性肺源性心脏病，肺血管疾病及间质性肺病等肺部疾病的诊断和治疗,,,,,,,,
赵青,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,慢性气道疾病,"15,110次",0篇,0位,0位,0位,,,
任雁宏,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,间质性肺疾病，呼吸支持技术，呼吸力学及肺部、胸膜肿瘤。,,,,,,,,
崔晓敬,北京,朝阳,中日医院,内科,呼吸与危重症医学科,副主任医师,,3.4,,,"13,560次",0篇,0位,0位,0位,,,
田野,北京,朝阳,中日医院,内科,呼吸与危重症医学科,副主任医师,,3.4,,,,,,,,,,
李一鸣,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,呼吸危重症的诊断和治疗,"24,165次",0篇,0位,0位,0位,,,
张祎,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,7,肺部感染，呼吸衰竭,"21,107次",0篇,7位,6位,6位,,,
崔晓阳,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,43,呼吸系统疾病诊疗。,"3,667次",0篇,43位,0位,0位,,,
吴小静,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,,,,,,,,,
易丽,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,ICU常见病、多发病，危重病诊治理论及技术,,,,,,,,
何洁,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,3,肺癌、慢性气道疾病、睡眠呼吸障碍等疾病诊治,"15,737次",0篇,3位,1位,1位,,,
王文雅,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,哮喘，慢阻肺，慢性咳嗽，肺炎,"12,886次",0篇,0位,0位,0位,,,
王一民,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,呼吸系统常见病、多发病的诊治积累了丰富临床经验。,,,,,,,,
何璇,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,,,,,,,,,
李丹叶,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,1,肺癌及咳嗽的诊疗,"3,116次",0篇,1位,0位,0位,,,
童润,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,,"12,135次",0篇,0位,0位,0位,,,
韩腾,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,睡眠呼吸障碍疾病与慢性呼吸系统疾病,"11,375次",0篇,0位,0位,0位,,,
高倩,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,9,擅长慢性咳嗽、慢阻肺、支气管哮喘等呼吸科常见病及肺栓塞，肺动脉高压，间质性肺疾病等少见病诊治。,"21,302次",0篇,9位,0位,0位,,,
蔡莹,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,,"2,386次",0篇,0位,0位,0位,,,
耿菁,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,,,,,,,,,
李敏,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,危重病人的呼吸支持,,,,,,,,
邢斌,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,哮喘、慢阻肺等呼吸科常见疾病等诊治。,,,,,,,,
王文巧,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,支气管哮喘、慢性阻塞性肺疾病、支气管扩张、肺癌等呼吸系统疾病的诊疗。,,,,,,,,
黄琳娜,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,11,熟练掌握慢性阻塞性肺疾病，支气管哮喘，间质性肺疾病，肺栓塞，肺动脉高压，肺部感染性疾病等常见呼吸系统疾病的诊治。尤其擅长呼吸衰竭的救治，掌握多种呼吸支持技术。,"2,187次",0篇,11位,0位,0位,,,
佟冰,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,,,,,,,,,
张帅,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,,"2,446次",0篇,0位,0位,0位,,,
黄可,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,呼吸疾病,"2,937次",0篇,0位,0位,0位,,,
于歆,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,,,,,,,,,
冯莹莹,北京,朝阳,中日医院,内科,呼吸与危重症医学科,主治医师,,3.4,,,639次,0篇,0位,0位,0位,,,
王诗尧,北京,朝阳,中日医院,内科,呼吸与危重症医学科,住院医师,,3.4,1,擅长常见呼吸系统疾病的诊治，主要研究方向为间质性肺疾病,"15,397次",0篇,1位,1位,1位,,,
程安琪,北京,朝阳,中日医院,内科,呼吸与危重症医学科,,,3.3,,,,,,,,,,
任晓霞,北京,朝阳,中日医院,内科,呼吸与危重症医学科,住院医师,,3.3,,,,,,,,,,
张泽宇,北京,朝阳,中日医院,内科,呼吸与危重症医学科,,,3.3,,,,,,,,,,
张傲哲,北京,朝阳,中日医院,内科,呼吸与危重症医学科,,,3.3,,,,,,,,,,
李辉,北京,朝阳,中日医院,内科,呼吸与危重症医学科,,,3.3,,,,,,,,,,
关文卓,北京,朝阳,中日医院,内科,呼吸与危重症医学科,,,3.3,,,,,,,,,,
曲木诗玮,北京,朝阳,中日医院,内科,呼吸与危重症医学科,,,3.3,,,,,,,,,,
姜丁源,北京,朝阳,中日医院,内科,呼吸与危重症医学科,,,3.3,,,,,,,,,,
邱斐,北京,朝阳,中日医院,内科,呼吸与危重症医学科,,,3.3,,,,,,,,,,
张云霞,北京,朝阳,中日医院,内科,呼吸与危重症医学科,,,3.3,,,,,,,,,,
王勇,北京,朝阳,中日医院,内科,心脏内科,主任医师,教授,3.4,8,心血管临床和介入治疗,"85,677次",0篇,8位,0位,0位,,,
孙艺红,北京,朝阳,中日医院,内科,心脏内科,主任医师,教授,3.5,1,冠心病、高血压、血栓栓赛性疾病,"52,889次",1篇,1位,0位,1位,,,
郑金刚,北京,朝阳,中日医院,内科,心脏内科,主任医师,教授,3.5,25,冠心病介入治疗，复杂冠心病的介入治疗，包括慢性完全闭塞病变等复杂冠心病的介入治疗；肥厚梗阻性心肌病酒精消融；,"125,155次",0篇,25位,0位,0位,,,
任景怡,北京,朝阳,中日医院,内科,心脏内科,主任医师,副教授,3.5,,高脂血症、高血压、冠心病,,,,,,,,
李宪伦,北京,朝阳,中日医院,内科,心脏内科,主任医师,教授,3.5,44,在心血管急危重症病人的诊治，尤其在永久性心脏起博器、ICD及CRT-D植入均有深厚的造诣。,"115,154次",0篇,44位,0位,1位,,,
柯元南,北京,朝阳,中日医院,内科,心脏内科,主任医师,教授,3.5,1,复杂、疑难心血管病的诊断治疗,"43,485次",0篇,1位,0位,1位,,,
李菁,北京,朝阳,中日医院,内科,心脏内科,主任医师,,3.4,10,心脏病、高血压、冠心病的诊治，动脉硬化的早期诊断,"20,640次",0篇,10位,0位,0位,,,
高焱莎,北京,朝阳,中日医院,内科,心脏内科,主任医师,教授,3.3,78,高血压、冠心病、血脂异常,"133,956次",1篇,78位,46位,46位,,,
胡镇祥,北京,朝阳,中日医院,内科,心脏内科,主任医师,教授,3.3,,冠心病、高血压、心肌病及无创心功能评价，特别对复杂及疑难心血管病诊治有丰富经验,,,,,,,,
周益锋,北京,朝阳,中日医院,内科,心脏内科,副主任医师,副教授,3.3,7,高血压、冠心病、心肌病等的诊断治疗;心律失常的诊断与治疗，包括各种心律失常的无创性电生理检查,"53,647次",0篇,7位,4位,4位,,,
高捷,北京,朝阳,中日医院,内科,心脏内科,主任医师,教授,3.3,,治疗冠心病、高血压、高脂血症等心血管系统疾病及呼吸系统、消化系统等内科常见病和多发病,,,,,,,,
姜红,北京,朝阳,中日医院,内科,心脏内科,主任医师,,3.3,90,"心力衰竭，顽固性高血压，冠心病
心脏康复
超声心电图诊断","83,410次",0篇,90位,8位,9位,,,
范书英,北京,朝阳,中日医院,内科,心脏内科,副主任医师,副教授,3.3,128,高血压、冠心病、心功能不全、高血脂、心律失常诊断及治疗,"222,694次",37篇,128位,71位,71位,,,
崔超英,北京,朝阳,中日医院,内科,心脏内科,副主任医师,副教授,3.3,,高血压、冠心病、心律失常,,,,,,,,
周颖,北京,朝阳,中日医院,内科,心脏内科,副主任医师,,3.3,,心血管疾病,"12,104次",0篇,0位,0位,0位,,,
吴文静,北京,朝阳,中日医院,内科,心脏内科,副主任医师,,3.3,,心脏康复，心力衰竭,"16,534次",0篇,0位,0位,0位,,,
李爱莉,北京,朝阳,中日医院,内科,心脏内科,副主任医师,,3.2,,心血管疑难复杂疾病的超声诊断,"9,894次",0篇,0位,0位,0位,,,
张丽芳,北京,朝阳,中日医院,内科,心脏内科,副主任医师,,3.2,7,冠心病及高血压病、高脂血症的临床防治工作,"39,241次",4篇,7位,0位,2位,,,
陈改玲,北京,朝阳,中日医院,内科,心脏内科,副主任医师,,3.2,7,高血压、冠心病、血脂代谢紊乱、心力衰竭的内科诊治及心血管疾病的超声心动图诊断,"96,431次",7篇,7位,0位,0位,,,
叶小钧,北京,朝阳,中日医院,内科,心脏内科,副主任医师,,3.2,,高血压、冠心病、心力衰竭、高脂血症等常见病诊治，超声心动图检查诊断,"15,650次",0篇,0位,0位,0位,,,
王云,北京,朝阳,中日医院,内科,心脏内科,主任医师,,3.2,2,难治性高血压、高血脂的治疗,"46,159次",0篇,2位,0位,2位,,,
秦延莉,北京,朝阳,中日医院,内科,心脏内科,主任医师,,3.2,1,难治性高血压病、高脂血症的诊治,"25,712次",0篇,1位,0位,1位,,,
陈莉,北京,朝阳,中日医院,内科,心脏内科,副主任医师,,3.2,4,高血压、冠心病、高脂血症、心律失常、心力衰竭等心血管常见病、疑难病诊治及危重病人抢救。,"23,934次",0篇,4位,0位,0位,,,
朱加加,北京,朝阳,中日医院,内科,心脏内科,主任医师,,3.2,,"高血压病,高脂血症,冠心病,心律失常以及各种原因所导致的急慢性心功不全的药物治疗",,,,,,,,
李楠,北京,朝阳,中日医院,内科,心脏内科,主治医师,,3.2,2,心衰、心脏重症,"11,806次",0篇,2位,0位,0位,,,
王晓莉,北京,朝阳,中日医院,内科,心脏内科,副主任医师,,3.2,25,"高血压,心衰,超声心动,冠心病","97,231次",0篇,25位,0位,12位,,,
李佳慧,北京,朝阳,中日医院,内科,心脏内科,副主任医师,,3.2,589,药物相关性高血压，老年冠心病和心力衰竭的药物治疗,"615,042次",7篇,589位,57位,72位,,,
杨鹏,北京,朝阳,中日医院,内科,心脏内科,主治医师,,3.2,,高血压、冠心病、心力衰竭的诊治,"13,552次",0篇,0位,0位,0位,,,
张虎,北京,朝阳,中日医院,内科,心脏内科,主治医师,,3.1,4,心脏疾病。心内科,"21,444次",0篇,4位,0位,0位,,,
刘晓飞,北京,朝阳,中日医院,内科,心脏内科,主治医师,,3.1,,冠心病、心律失常及心功能不全的诊断及治疗,,,,,,,,
黎娜,北京,朝阳,中日医院,内科,心脏内科,主治医师,,3.1,,熟练掌握心内科常见病诊疗常规,"20,425次",0篇,0位,0位,0位,,,
杨屹云,北京,朝阳,中日医院,内科,心脏内科,主治医师,,3.1,,高血压、冠心病及高脂血症等,"12,959次",0篇,0位,0位,0位,,,
王嘉莉,北京,朝阳,中日医院,内科,心脏内科,主治医师,,3.1,,高血压、冠心病、高脂血症、心律失常等心血管常见病、危重症及疑难病的诊治,,,,,,,,
焦媛,北京,朝阳,中日医院,内科,心脏内科,主治医师,,3.1,,高血压、冠心病、高脂血症、心律失常等心血管常见病、多发病的诊治;急性心梗等危重症的诊治,,,,,,,,
闫少西,北京,朝阳,中日医院,内科,心脏内科,主治医师,,3.1,,,,,,,,,,
付东亮,北京,朝阳,中日医院,内科,心脏内科,主治医师,,3.1,6,心内科常见疾病的诊治，以及冠心病的介入治疗,"8,720次",0篇,6位,0位,0位,,,
刘芃,北京,朝阳,中日医院,内科,心脏内科,主治医师,,3,2,心血管疾病的诊疗，尤其是心律失常，高血压，心力衰竭的诊断和治疗,"18,926次",0篇,2位,0位,0位,,,
张丽萍,北京,朝阳,中日医院,内科,心脏内科,主任医师,,2.9,81,高血压、血脂异常，冠心病、超声心动图解读,"37,042次",0篇,81位,0位,6位,,,
罗荷,北京,朝阳,中日医院,内科,心脏内科,主治医师,,2.9,22,诊疗急慢性心力衰竭、高血压、冠心病、心脏重症及心脏康复,"6,388次",0篇,22位,12位,12位,,,
车武强,北京,朝阳,中日医院,内科,心脏内科,住院医师,,2.8,3,冠心病，高血压，外周/周围血管疾病，心力衰竭等疾病的临床诊治，熟练掌握心内科常见疾病的微创介入治（冠脉支架，颈动脉，肾动脉，下肢动脉等介入治疗；高血压介入诊断及治疗）。,"2,431次",0篇,3位,0位,0位,,,
盛兆雪,北京,朝阳,中日医院,内科,心脏内科,住院医师,,2.8,,,,,,,,,,
高瑞龙,北京,朝阳,中日医院,内科,心脏内科,主治医师,,2.8,,,,,,,,,,
王放,北京,朝阳,中日医院,内科,心脏内科,主治医师,,2.8,,,,,,,,,,
董哲,北京,朝阳,中日医院,内科,心脏内科,主治医师,,2.8,,,,,,,,,,
罗斌,北京,朝阳,中日医院,内科,心脏内科,主治医师,,2.8,,,,,,,,,,
张臻,北京,朝阳,中日医院,内科,心脏内科,,,2.7,,,,,,,,,,
杨亚柳,北京,朝阳,中日医院,内科,心脏内科,,,2.7,,,,,,,,,,
闫梦雯,北京,朝阳,中日医院,内科,心脏内科,,,2.7,,,,,,,,,,
彭丹涛,北京,朝阳,中日医院,内科,神经科,主任医师,教授,3.4,239,诊治记忆障碍、老年痴呆、睡眠障碍、帕金森病、共济失调、及其他神经系统萎缩变性疾病、脑血管病、卒中、重症肌无力、神经免疫疾病等神经科疾病,"115,139次",0篇,239位,2位,3位,,,
刘尊敬,北京,朝阳,中日医院,内科,神经科,主任医师,教授,4.5,2955,"①脑供血不足、脑缺血、脑梗塞、脑白质病、腔隙性脑梗塞、脑出血、偏瘫、失语、记忆力下降、痴呆、肢体抖动等；
②头晕，头痛，头昏，肢体麻木，肢体无力，反复发作性脑卒中(脑梗塞、脑出血)病因查找及控制、青年卒中诊治；
③动脉粥样硬化、高脂血症动脉粥样硬化、动脉斑块、颈动脉狭窄、椎基底动脉狭窄、大脑中动脉狭窄、烟雾病、肌纤维发育不良、血管夹层等；
③狭窄血管支架介入治疗、急性脑梗死动脉取栓和静脉溶栓等治疗；
④动脉粥样硬化及斑块患者非手术内科保守治疗有非常丰富的经验；
⑤狭窄血管支架植入及个体化药物调控极为擅长；
⑥迄今完成了2300余例血管高分辨核磁检查，将高分辨核磁应用于脑血管病的病因评定及狭窄血管支架植入时的风险评定。","993,809次",16篇,2955位,434位,438位,2,876例,416例
矫毓娟,北京,朝阳,中日医院,内科,神经科,副主任医师,,3.9,1164,多年来致力于多发性硬化、视神经脊髓炎、视神经炎、脊髓炎、重症肌无力等神经免疫疾病的诊治，对脑血管病、痴呆等老年疾病有较深厚的临床经验。,"2,022,595次",85篇,1164位,214位,229位,2,405例,225例
张伟赫,北京,朝阳,中日医院,内科,神经科,副主任医师,,3.9,1090,视神经脊髓炎及其谱系疾病、脊髓炎/脊髓病、多发性硬化、小脑共济失调（副肿瘤性小脑变性，谷蛋白共济失调等）、桥本脑病、副肿瘤性边缘叶脑炎、自身免疫性脑炎、脑炎、重症肌无力、急慢性格林巴利综合症等神经疾病和神经免疫疾病的诊断和治疗,"1,442,794次",63篇,1090位,299位,307位,,,
张麟伟,北京,朝阳,中日医院,内科,神经科,副主任医师,,3.8,453,共济失调、痉挛性截瘫、舞蹈病、多系统萎缩、头痛头晕、周围神经病,"170,360次",6篇,451位,184位,186位,2,255例,169例
金淼,北京,朝阳,中日医院,内科,神经科,副主任医师,,3.7,258,帕金森病、遗传性共济失调、多系统萎缩等神经系统遗传病、变性病的诊断、治疗，脑血管病和头痛,"117,904次",1篇,258位,116位,117位,1,152例,70例
铁常乐,北京,朝阳,中日医院,内科,神经科,副主任医师,,3.5,199,抑郁焦虑专病门诊，主治各类心境（情感）障碍、焦虑障碍、睡眠障碍、老年精神障碍、联络会诊精神医学,"144,586次",0篇,199位,66位,68位,,,
段晓慧,北京,朝阳,中日医院,内科,神经科,副主任医师,讲师,3.5,187,"长期坚持神经内科临床工作，对神经内科常见病、危重症及疑难病诊治有较丰富的经验。
擅长神经系统遗传性疾病和变性疾病的诊断、治疗和研究工作，如遗传性周围神经病、遗传性共济失调、舞蹈病、痉挛性截瘫、多系统萎缩、帕金森综合征、肌张力障碍及不自主运动等疾病。
擅长周围神经和肌肉疾病的诊治和研究，尤其遗传、代谢或免疫相关性神经肌肉病的病理和分子遗传诊断。
擅长肉毒素局部注射治疗面肌痉挛、眼睑痉挛、Meige综合征、痉挛性斜颈等肌张力障碍性疾病。","89,923次",0篇,187位,109位,110位,,,
顾卫红,北京,朝阳,中日医院,内科,神经科,主任医师,研究员,3.4,2990,"运动障碍与神经遗传病，包括遗传性共济失调，多系统萎缩，帕金森病/综合征，舞蹈病,痉挛性截瘫，运动感觉神经病，肌张力障碍等。","3,702,017次",46篇,2990位,49位,82位,,,
薛爽,北京,朝阳,中日医院,内科,神经科,主任医师,教授,3.4,160,脑血管病、脑血流动力学、头痛、头晕、震颤等神经系统疾病的诊治,"228,202次",4篇,160位,11位,13位,,,
王宇,北京,朝阳,中日医院,内科,神经科,副主任医师,讲师,3.4,132,擅长：头痛、头晕，脑血管病；记忆障碍，老年性痴呆、血管性认知功能障碍,"33,309次",0篇,132位,65位,65位,,,
董明睿,北京,朝阳,中日医院,内科,神经科,主治医师,,3.3,153,眼睑痉挛、Meige氏综合征（梅杰氏综合征）、痉挛性斜颈等肌张力障碍疾病、面肌痉挛等疾病的肉毒素注射，肌肉病（肌无力、肌萎缩、肌痛），脑血管病（偏瘫、肢体麻木、言语不清、头晕），周围神经病，神经系统遗传病,"72,507次",0篇,153位,115位,115位,,,
