姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
吴卫,福建,福州,福建省立医院,内科,心血管内科,主任医师,,3.2,,各类心血管疾病（如高血压病、冠心病、心肌炎、心肌病）、体表心电图及有创性心腔内电生理检查等技术操作与资料分析等，在多种心律失常病症的诊断与治疗方面造诣尤深,,,,,,,,
叶纯秀,福建,福州,福建省立医院,内科,心血管内科,主任医师,,3.2,,中西结合诊疗、冠心病、高血压、低血压、心肌病、心肌炎、高脂血症、高粘血症、雷诺氏病等疾病的诊治,,,,,,,,
张建成,福建,福州,福建省立医院,内科,心血管内科,主任医师,,3.2,,心血管内科疾病的诊治,,,,,,,,
黄峰,福建,福州,福建省立医院,内科,心血管内科,主任医师,,3.2,,老年心血管病的诊断与治疗,,,,,,,,
郑永红,福建,福州,福建省立医院,内科,心血管内科,主任医师,,3.2,87,心衰、冠心病、心肌病、心肌炎、心律失常、心脏康复、下肢血管病等疾病的诊断和治疗。,"175,668次",1篇,87位,5位,63位,,,
李峰,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,3.2,,心血管专业疾病的诊治，在冠心病、高血压、心力衰竭等方面造诣,,,,,,,,
林锋,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,3.2,1,高血压、血脂异常、心导管介入诊疗技术等,"7,634次",0篇,1位,1位,1位,,,
吴梅琼,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,3.2,,擅长心律失常、高血压、冠心病、心力衰竭的诊断和治疗,,,,,,,,
吴小盈,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,3.2,,心血管内科疾病的诊治,,,,,,,,
桂伟,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,3.2,,高血压疾病的诊治,,,,,,,,
刘有望,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,3.2,,冠心病、高血压、及动脉硬化等疾病的诊治,,,,,,,,
赵柱夫,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,3.2,,心血管内科专业心力衰竭疾病的诊治,,,,,,,,
王晓虎,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,3.2,19,高血压、冠心病等,"58,688次",0篇,19位,2位,18位,,,
张祖杰,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,3.2,71,高血压、难治性高血压，心衰，心肌病，高脂血症，冠心病等,"141,689次",9篇,71位,32位,33位,,,
王热华,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,3.2,21,女性心脏病,"42,795次",9篇,21位,13位,14位,,,
陈群,福建,福州,福建省立医院,内科,心血管内科,主治医师,,3.1,,,,,,,,,,
林春锦,福建,福州,福建省立医院,内科,心血管内科,主治医师,,3.1,1,心血管内科常见病（如：冠心病、高血压、风心病、心肌病、心包疾病、心肌炎等）,,0篇,0位,0位,0位,,,
刘育成,福建,福州,福建省立医院,内科,心血管内科,主治医师,,3.1,21,高血压、冠心病,"24,656次",0篇,21位,13位,13位,,,
张都生,福建,福州,福建省立医院,内科,心血管内科,主治医师,,3.0,15,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"12,864次",0篇,15位,5位,5位,,,
杨志平,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,3.0,1,各类复杂室上性心动过速，室早、室速、心房颤动导管射频消融术治疗，以及病窦综合征、房室传导阻滞起搏器植入术治疗，扩张型心肌病、恶性室性心律失常的器械植入术治疗,"5,564次",0篇,1位,0位,0位,,,
蒋辉,福建,福州,福建省立医院,内科,心血管内科,主治医师,,3.0,,高血压，急慢性心衰，冠心病，心律不齐，心肌病，高血脂等疾病的诊治，以及冠心病介入治疗等,"8,038次",0篇,0位,0位,0位,,,
胡星星,福建,福州,福建省立医院,内科,心血管内科,主治医师,,3.0,24,高血压，急慢性心衰，冠心病，心律不齐，心肌病，高血脂等常见疾病的诊治,"14,057次",0篇,24位,23位,23位,,,
傅明炜,福建,福州,福建省立医院,内科,心血管内科,主治医师,,3.0,4,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"7,026次",0篇,4位,4位,4位,,,
林开阳,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,3.0,5,冠心病、高血压、心肌病、心力衰竭相关疾病诊治。,"7,211次",0篇,5位,5位,5位,,,
林丽容,福建,福州,福建省立医院,内科,心血管内科,主治医师,,3.0,35,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"14,744次",0篇,35位,25位,33位,,,
黄舒洁,福建,福州,福建省立医院,内科,心血管内科,主治医师,,2.9,378,冠心病，心衰，高血压，高脂血症，心肌病等,"77,833次",11篇,378位,357位,359位,,,
郑熙,福建,福州,福建省立医院,内科,心血管内科,主治医师,,2.9,95,冠心病，高血压，心律失常的诊治,"13,876次",0篇,95位,0位,0位,,,
连亮华,福建,福州,福建省立医院,内科,心血管内科,副主任医师,,2.8,,心律失常（心动过速、心动过缓、房颤）、心力衰竭、高血压、冠心病、心肌病诊治,,,,,,,,
陈建泉,福建,福州,福建省立医院,内科,心血管内科,主治医师,,2.8,,,,,,,,,,
林威,福建,福州,福建省立医院,内科,心血管内科,主治医师,,2.8,,,,,,,,,,
项国剑,福建,福州,福建省立医院,内科,心血管内科,主治医师,,2.8,,,,,,,,,,
林伟,福建,福州,福建省立医院,内科,心血管内科,主治医师,,2.8,,,,,,,,,,
肖华贞,福建,福州,福建省立医院,内科,心血管内科,主治医师,,2.8,,,,,,,,,,
郑妮冰,福建,福州,福建省立医院,内科,心血管内科,主治医师,,2.8,,,,,,,,,,
卢楠,福建,福州,福建省立医院,内科,心血管内科,主治医师,,2.8,,,,,,,,,,
林慧榕,福建,福州,福建省立医院,内科,心血管内科,主治医师,,2.8,,,,,,,,,,
洪景宣,福建,福州,福建省立医院,内科,心血管内科,主治医师,,2.8,,,,,,,,,,
彭一鸣,福建,福州,福建省立医院,内科,心血管内科,住院医师,,2.7,,,,,,,,,,
林庆,福建,福州,福建省立医院,内科,心血管内科,住院医师,,2.7,,,,,,,,,,
林志辉,福建,福州,福建省立医院,内科,消化内科,主任医师,教授,3.4,3,消化内科专业肝、胆、胃、慢性肝炎、脂肪肝、肝硬化、肠疾病的诊治。,"11,939次",1篇,3位,0位,0位,,,
李新民,福建,福州,福建省立医院,内科,消化内科,主任医师,,3.8,2678,消化道癌前疾病/癌前病变（粘膜萎缩、肠化、瘤变等）的诊断和治疗。,"282,564次",0篇,2678位,387位,387位,,,
彭孝纬,福建,福州,福建省立医院,内科,消化内科,主任医师,教授,3.5,54,消化专业胃、肠、肝、胆疾病的诊治、消化内镜技术等,"17,178次",4篇,54位,52位,52位,,,
蔡立勉,福建,福州,福建省立医院,内科,消化内科,主任医师,副教授,3.4,50,胃肠病和肝病的诊治，在肝病方面造诣,"18,509次",10篇,50位,50位,52位,,,
潘秀珍,福建,福州,福建省立医院,内科,消化内科,主任医师,教授,3.3,,胃肠，肝胆，胰腺疾病疑难杂症,,,,,,,,
卢世云,福建,福州,福建省立医院,内科,消化内科,主任医师,教授,3.3,70,消化内科疾病的诊治，以及消化内镜的临床应用等,"14,479次",0篇,70位,69位,69位,,,
陈勇,福建,福州,福建省立医院,内科,消化内科,主任医师,副教授,3.3,,内镜下胆、胰疾病的治疗，如内镜下乳头肌切开术、取石、碎石及胆胰支架置入术等。对消化系常见病和多发病如慢性胃炎、幽门螺杆菌感染、消化性溃疡、炎症性肠病、肝硬化腹水、消化道出血等疾病的诊疗有丰富的临床经验,,,,,,,,
陈贻胜,福建,福州,福建省立医院,内科,消化内科,主任医师,教授,3.3,,消化专业食管、胃、肠、肝、胆、胰疾病的诊治、消化内镜（包括超声内镜）技术等，在消化系统疾病方面造诣,,,,,,,,
何利平,福建,福州,福建省立医院,内科,消化内科,主任医师,教授,3.3,,对有关消化内镜所涉及的诊断治疗问题有较深的研究，包括：1、消化内镜下早癌及疑难病症的诊断；2、消化内镜下急诊及择期手术（止血、息肉切除、静脉曲张套扎或硬化剂注射、早期消化道癌治疗等）；3、胰胆疾病的内镜治疗（胆结石、胆道蛔虫、胆道狭窄、急性胆管炎等）,,,,,,,,
陈良,福建,福州,福建省立医院,内科,消化内科,主任医师,,3.3,253,消化系统疾病的诊治,"33,689次",43篇,253位,255位,255位,,,
梁玮,福建,福州,福建省立医院,内科,消化内科,主任医师,副教授,3.2,,消化专业、消化疾病的诊治、内镜技术等，在超声内镜方面造诣,,,,,,,,
郑铭,福建,福州,福建省立医院,内科,消化内科,主任医师,副教授,3.2,,消化专业慢性胃炎、消化性溃疡、腹泻、胆道疾病，肝炎、肝硬化并发症等消化道疾病的诊治并熟练掌握胃镜的检查诊断,,,,,,,,
钟世顺,福建,福州,福建省立医院,内科,消化内科,副主任医师,,3.2,168,消化系统疾病及消化内窥镜,"114,871次",0篇,168位,8位,9位,,,
陈登登,福建,福州,福建省立医院,内科,消化内科,主任医师,,3.2,185,胃、肠、肝、胆、胰疾病的诊疗,"977,283次",18篇,185位,0位,0位,,,
杜兆平,福建,福州,福建省立医院,内科,消化内科,主任医师,,3.2,,消化系统疾病及消化内窥镜,,,,,,,,
吴重庆,福建,福州,福建省立医院,内科,消化内科,主任医师,,3.2,,胃肠，肝胆，胰腺疾病及内镜诊断治疗,,,,,,,,
伍璇华,福建,福州,福建省立医院,内科,消化内科,主任医师,,3.2,,内科消化系统疾病的诊治、消化内镜技术,,,,,,,,
徐顺猷,福建,福州,福建省立医院,内科,消化内科,主任医师,,3.2,,消化系统疾病的诊治,,,,,,,,
林海,福建,福州,福建省立医院,内科,消化内科,主任医师,,3.2,,消化内科专业，对胃、肠、肝、胆、胰腺等疾病的诊治及消化内镜检查技术等,,,,,,,,
林棱,福建,福州,福建省立医院,内科,消化内科,副主任医师,,3.2,,消化专业、肝、胆疾病的诊治,,,,,,,,
郑晓玲,福建,福州,福建省立医院,内科,消化内科,副主任医师,,3.2,,消化道早期肿瘤方面的研究，擅长内镜的操作和治疗。,,,,,,,,
林如,福建,福州,福建省立医院,内科,消化内科,副主任医师,,3.2,,消化系统疾病的诊治,,,,,,,,
陈明红,福建,福州,福建省立医院,内科,消化内科,副主任医师,,3.2,,消化系统疾病的诊治,,,,,,,,
章丽金,福建,福州,福建省立医院,内科,消化内科,副主任医师,,3.2,,熟练掌握胃镜检查技术，对消化内科各种疾病的诊治积累了一定的临床经验。,,,,,,,,
邓万银,福建,福州,福建省立医院,内科,消化内科,副主任医师,,3.2,3,"消化内镜诊疗,尤其是消化道早癌、超声内镜及小肠疾病的内镜诊治。","20,736次",0篇,3位,1位,1位,,,
魏鸿,福建,福州,福建省立医院,内科,消化内科,住院医师,,2.9,57,消化系统疾病,"106,806次",5篇,57位,18位,19位,,,
王超,福建,福州,福建省立医院,内科,消化内科,副主任医师,,2.8,1,胃、肠、肝、胆、胰腺等疾病的诊治,"12,563次",0篇,1位,0位,0位,,,
徐丽霞,福建,福州,福建省立医院,内科,消化内科,主治医师,,2.8,161,消化内镜,"108,004次",3篇,161位,83位,84位,,,
黄胡萍,福建,福州,福建省立医院,内科,消化内科,副主任医师,,2.8,,胃肠、肝胆胰疾病及炎症性肠病,,,,,,,,
林晗,福建,福州,福建省立医院,内科,消化内科,副主任医师,,2.8,,,,,,,,,,
陈梦诗,福建,福州,福建省立医院,内科,消化内科,主治医师,,2.8,,,,,,,,,,
庄莹,福建,福州,福建省立医院,内科,消化内科,主治医师,,2.8,,,,,,,,,,
黄雪平,福建,福州,福建省立医院,内科,消化内科,主治医师,,2.8,,,,,,,,,,
曾艳凌,福建,福州,福建省立医院,内科,消化内科,主治医师,,2.8,,,,,,,,,,
林一,福建,福州,福建省立医院,内科,消化内科,主治医师,,2.8,,,,,,,,,,
林鸿,福建,福州,福建省立医院,内科,消化内科,主治医师,,2.8,,,,,,,,,,
郭回希,福建,福州,福建省立医院,内科,消化内科,主治医师,,2.8,,,,,,,,,,
林爱萍,福建,福州,福建省立医院,内科,消化内科,主治医师,,2.8,,,,,,,,,,
陈洋洋,福建,福州,福建省立医院,内科,消化内科,主治医师,,2.8,,,,,,,,,,
雷惠新,福建,福州,福建省立医院,内科,神经内科,主任医师,副教授,3.3,,神经专业脑血管疾病的诊治。在神经免疫性疾病、重症肌天力多发性硬化等和偏头痛的诊疗方面造诣,,,,,,,,
汪银洲,福建,福州,福建省立医院,内科,神经内科,主任医师,副教授,3.4,,脑血管病、癫痫及神经内科的疑难杂症的诊治，在癫痫的诊断和治疗尤其是难治性癫痫的诊治方面造诣,,,,,,,,
李永坤,福建,福州,福建省立医院,内科,神经内科,副主任医师,副教授,3.4,,脑血管疾病及其血管内介入治疗,"9,241次",0篇,0位,0位,0位,,,
陈兴泳,福建,福州,福建省立医院,内科,神经内科,主任医师,副教授,3.3,,脑血管疾病（中风）和常见神经系统疾病诊治，包括记忆障碍、认知障碍、头痛、头晕等；,,,,,,,,
张旭,福建,福州,福建省立医院,内科,神经内科,主任医师,教授,3.3,,脑血管疾病、重症肌无力疾病的诊治,,,,,,,,
周秀珍,福建,福州,福建省立医院,内科,神经内科,主任医师,教授,3.3,,神经内科疾病的诊治，在中风的防治方面造诣,,,,,,,,
程琼,福建,福州,福建省立医院,内科,神经内科,主任医师,副教授,3.3,5,脑血管疾病的内科诊治及缺血性脑血管疾病的介入治疗,"3,417次",0篇,5位,0位,0位,,,
黄炼红,福建,福州,福建省立医院,内科,神经内科,主任医师,副教授,3.3,,神经内科专业神经系统疾病的诊治，在癫痫及脑血管疾病方面造诣,,,,,,,,
林芝华,福建,福州,福建省立医院,内科,神经内科,主任医师,副教授,3.3,,神经内科疑难病症,,,,,,,,
周瑞玲,福建,福州,福建省立医院,内科,神经内科,主任医师,副教授,3.3,,周围神经疾病、运动神经元疾病、健忘与痴呆等疾病的诊治、神经电生理检测技术等,,,,,,,,
赵振华,福建,福州,福建省立医院,内科,神经内科,副主任医师,讲师,3.2,86,帕金森病等运动障碍病，头痛头晕，失眠，神经遗传病，神经系统疑难病,"61,966次",1篇,86位,46位,47位,,,
汪效松,福建,福州,福建省立医院,内科,神经内科,主任医师,,3.2,,脑血管病、运动障碍、周围神经肌肉疾病的诊治,,,,,,,,
江秀龙,福建,福州,福建省立医院,内科,神经内科,主任医师,,3.2,,脑血管疾病、神经免疫性疾病的诊治,,,,,,,,
庄文锦,福建,福州,福建省立医院,内科,神经内科,主任医师,,3.2,,眠障碍、睡眠行为异常、不宁腿综合征、日间过度嗜睡等睡眠疾病，阿尔茨海默病、血管性认知障碍、各种急慢性智能减退或痴呆等神经认知疾病，脑梗死、脑出血等脑血管疾病，以及头痛、头晕、抑郁、焦虑等神经科身心疾病相关症状的诊治。,,,,,,,,
刘君鹏,福建,福州,福建省立医院,内科,神经内科,副主任医师,,3.2,12,脑血管病,"18,569次",0篇,12位,11位,11位,,,
林守华,福建,福州,福建省立医院,内科,神经内科,主任医师,,3.2,,神经系统疾病，脑血管，癫痫,,,,,,,,
黄声榕,福建,福州,福建省立医院,内科,神经内科,主任医师,,3.2,,神经科疑难症及常见病如脑中风（脑出血、脑梗塞）、癫病、头痛、腰腿痛、震颤麻醉等的诊断、治疗,,,,,,,,
王清珍,福建,福州,福建省立医院,内科,神经内科,主任医师,,3.2,,神经遗传病（进行性肌营养不良症，肝豆状核变性等）、儿童智能低下（先天、后天）、脑血管疾病及癫间 、糖尿病性神经病变（糖尿性周围神经损害、糖尿病肌肉萎缩等）,,,,,,,,
陈莹,福建,福州,福建省立医院,内科,神经内科,副主任医师,,3.2,,神经内科疾病诊疗,,,,,,,,
王子周,福建,福州,福建省立医院,内科,神经内科,副主任医师,,3.2,,脑血管病同时对多发性肌炎，重症肌无力等神经系统自身免疫性疾病造诣,,,,,,,,
林松龄,福建,福州,福建省立医院,内科,神经内科,副主任医师,,3.2,,神经专业、脑血管疾病的诊治，在脑血管疾病的诊断治疗和抢救方面造诣,,,,,,,,
陈名峰,福建,福州,福建省立医院,内科,神经内科,副主任医师,,3.2,,神经系统疾病，周围神经病的诊治,,,,,,,,
郑峥,福建,福州,福建省立医院,内科,神经内科,副主任医师,,3.2,,各类神经内科疾病的临床诊治，如缺血性脑血管病、脑出血、帕金森病、多发性硬化、脑炎、脊髓疾病等，并长期从事脑血管造影、急性缺血性卒中急诊早期血管内治疗、头颈部动脉狭窄的支架成形术、头颈部动脉闭塞再通术、颅内动脉瘤介入栓塞术、脑动静脉畸形血管内栓塞术、海绵窦瘘介入栓塞术等各类脑血管疾病的微创介入诊疗。,,,,,,,,
余聪,福建,福州,福建省立医院,内科,神经内科,主治医师,,3.1,,,,,,,,,,
李彩燕,福建,福州,福建省立医院,内科,神经内科,主治医师,,3.1,,,,,,,,,,
詹自雄,福建,福州,福建省立医院,内科,神经内科,主治医师,,2.8,5,神经系统遗传病，神经免疫性疾病等,"4,707次",0篇,5位,0位,0位,,,
李云飞,福建,福州,福建省立医院,内科,神经内科,副主任医师,,2.8,,神经系统疾病,,,,,,,,
杨抒洁,福建,福州,福建省立医院,内科,神经内科,住院医师,,2.8,,脑血管病、癫痫、周围神经病、头痛、头晕等常见病、多发病的诊治,"4,571次",0篇,0位,0位,0位,,,
魏振,福建,福州,福建省立医院,内科,神经内科,主治医师,,2.8,,,,,,,,,,
陈超,福建,福州,福建省立医院,内科,神经内科,主治医师,,2.8,,,,,,,,,,
吴梦倩,福建,福州,福建省立医院,内科,神经内科,主治医师,,2.8,,,,,,,,,,
刘德山,福建,福州,福建省立医院,内科,神经内科,主治医师,,2.8,,,,,,,,,,
陈昂,福建,福州,福建省立医院,内科,神经内科,主治医师,,2.8,,,,,,,,,,
薛晓静,福建,福州,福建省立医院,内科,神经内科,主治医师,,2.8,,,,,,,,,,
陈锋,福建,福州,福建省立医院,内科,急救中心,主任医师,教授,3.2,,熟悉内科危重症的临床处置。在心肺复苏、急性心肌梗死、高血压急症等救治方面累积了丰富的临床经验,,,,,,,,
林才经,福建,福州,福建省立医院,内科,急救中心,主任医师,教授,3.1,,急诊医学、消化内科、干部保健,,,,,,,,
陈兵,福建,福州,福建省立医院,内科,急救中心,主任医师,,3.3,,心血管内科、老年病、危重病监护专业、高血压病、冠心病等疾病的诊治,,,,,,,,
田喜阳,福建,福州,福建省立医院,内科,急救中心,主任医师,副教授,3.2,30,内科、儿科急重症抢救，尤其心脑血管疾病--冠心病，急性心肌梗塞，心律失常，高血压病等的抢救治疗,"49,255次",34篇,30位,26位,29位,,,
陈炳星,福建,福州,福建省立医院,内科,急救中心,副主任医师,,3.2,,,,,,,,,,
陈宏毅,福建,福州,福建省立医院,内科,急救中心,副主任医师,,3.2,,,,,,,,,,
陈江湖,福建,福州,福建省立医院,内科,急救中心,副主任医师,,3.2,,,,,,,,,,
陈敏,福建,福州,福建省立医院,内科,急救中心,副主任医师,,3.2,,,,,,,,,,
陈曙光,福建,福州,福建省立医院,内科,急救中心,副主任医师,,3.2,,,,,,,,,,
戴木森,福建,福州,福建省立医院,内科,急救中心,主任医师,教授,3.1,,急危重病、哮喘疾病的诊治、纤维支气管镜检查技术及呼吸机临床应用技术,,,,,,,,
林庆明,福建,福州,福建省立医院,内科,急救中心,主任医师,,3.0,,急诊危重症、,,,,,,,,
许玮,福建,福州,福建省立医院,内科,急救中心,主任医师,,3.0,,创伤骨科、脊柱及关节急慢性损伤、骨盆髋臼骨折,,,,,,,,
林昊,福建,福州,福建省立医院,内科,急救中心,主任医师,,3.0,,骨科创伤，多发伤,,,,,,,,
林世荣,福建,福州,福建省立医院,内科,急救中心,副主任医师,,3.0,,心血管疾病、危重症抢救,"1,922次",0篇,0位,0位,0位,,,
肖智祥,福建,福州,福建省立医院,内科,急救中心,主治医师,,2.9,2091,小儿外科，骨科，创伤，小儿骨科，急救急诊,"490,279次",1篇,2091位,390位,397位,,,
林飞,福建,福州,福建省立医院,内科,急救中心,主治医师,,2.9,50,消化、心血管、呼吸内科常见病,"43,226次",0篇,50位,0位,0位,,,
陈本敦,福建,福州,福建省立医院,内科,急救中心,主任医师,,2.9,,急诊内科专业危重病的诊治,"29,975次",0篇,0位,0位,0位,,,
王晓萍,福建,福州,福建省立医院,内科,急救中心,主任医师,,2.9,,急诊内科专业肾脏疾病的诊治，在急诊内科方面造诣,,,,,,,,
杨力生,福建,福州,福建省立医院,内科,急救中心,主任医师,,2.9,,急诊内科、心血管疾病的诊治,,,,,,,,
刘赐惠,福建,福州,福建省立医院,内科,急救中心,主任医师,,2.9,,急诊内科、消化疾病的诊治,,,,,,,,
郑小敏,福建,福州,福建省立医院,内科,急救中心,主任医师,,2.9,,急诊内科、神经内科疾病的诊治,,,,,,,,
石松菁,福建,福州,福建省立医院,内科,急救中心,副主任医师,,2.8,,在内科危重症治疗方面造诣,,,,,,,,
龚峥,福建,福州,福建省立医院,内科,急救中心,副主任医师,,2.8,,"常见呼吸道疾病（如上呼吸道感染、气管炎、肺炎等）
常见消化系统疾病（如胃炎、胃肠炎、消化道出血等）
常见心血管疾病（如心绞痛、高血压、房颤等）","2,390次",0篇,0位,0位,0位,,,
朱日进,福建,福州,福建省立医院,内科,急救中心,副主任医师,,2.8,,,,,,,,,,
高翔,福建,福州,福建省立医院,内科,急救中心,副主任医师,,2.8,,,,,,,,,,
张永发,福建,福州,福建省立医院,内科,急救中心,主治医师,,2.8,,,,,,,,,,
陈玉凤,福建,福州,福建省立医院,内科,急救中心,主治医师,,2.8,,,,,,,,,,
池武,福建,福州,福建省立医院,内科,急救中心,主治医师,,2.8,,,,,,,,,,
侯建明,福建,福州,福建省立医院,内科,内分泌科,主任医师,教授,3.4,,骨质疏松、糖尿病、甲状腺疾病、痛风、肥胖等内分泌疾病的诊断和治疗,,,,,,,,
黄惠彬,福建,福州,福建省立医院,内科,内分泌科,主任医师,副教授,4.0,427,糖尿病，甲状腺疾病（甲亢、甲减、甲状腺结节，甲癌的内分泌治疗），女性性腺疾病，垂体和肾上腺疾病，内分泌性高血压，血钾血钠血钙等电解质紊乱,,0篇,427位,276位,279位,3,280例,232例
