姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
赖红梅,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主任医师,,3.1,,冠心病介入以及心肌损伤预防与保护等,,,,,,,,
祖菲亚.阿布利克木,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主任医师,,3.1,,高血压病,,,,,,,,
余小林,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,3.0,,冠心病、高血压、心肌病、瓣膜病、心律失常、充血性心力衰竭等病的诊断治疗,"7,279次",1篇,0位,0位,0位,,,
海热尼沙·阿不都克日木,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,3.0,5,结构化心脏病、冠心病,"4,730次",0篇,5位,5位,5位,,,
郭自同,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,3.0,1,冠心病介入,"5,346次",0篇,1位,1位,1位,,,
米日古丽·热合曼,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主任医师,,3.0,,心力衰竭、心律失常、冠心病的诊疗,,,,,,,,
阿依夏木艾赛提,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主任医师,,3.0,,,,,,,,,,
阿木提.司马义,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主任医师,,3.0,,急性心肌梗死患者急诊经皮冠状动脉内球囊成形术+支架植入术。,,,,,,,,
常桂娟,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,3.0,,高血压诊断和鉴别诊断及高血压治疗，代谢综合征的临床和科研,,,,,,,,
骆秦,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,3.0,,原发性高血压、继发性高血压的诊断、鉴别诊断及个体化治疗,,,,,,,,
王勇,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,3.0,1,射频消融，永久起搏器植入等,"4,903次",0篇,1位,1位,1位,,,
王钊,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主任医师,,3.0,,冠心病、高血压、心力衰竭、心律失常等疾病的诊治以及危重病人的抢救，尤其擅长介入性心脏病的诊断治疗,,,,,,,,
袁玉娟,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,住院医师,,3.0,112,心内科常见疾病等,"16,632次",16篇,112位,102位,103位,,,
热匹克.汗斯哈克夫,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主任医师,,3.0,,,,,,,,,,
赵培新,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主治医师,,3.0,127,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"40,566次",1篇,127位,113位,113位,,,
刘永,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主治医师,,3.0,52,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"40,580次",38篇,52位,29位,29位,,,
查额尔敦巴特,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主治医师,,3.0,10,心内科常见疾病，冠心病、高血压、心衰等,"5,625次",0篇,10位,10位,10位,,,
董翔宇,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主治医师,,3.0,,心内科常见疾病,"4,010次",0篇,0位,0位,0位,,,
周立英,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,2.9,,冠心病、高血压、心力衰竭、心律失常等疾病的诊治以及危重病人的抢救，尤其擅长冠心病的介入性诊断治疗,,,,,,,,
胡君丽,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,2.9,,高血压心血管及其相关疾病、高血压合并心脏疾病、合并脑血管病、合并肾脏疾病等,,,,,,,,
程慧,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,2.9,,冠心病介入诊疗和冠状动脉微循环障碍,,,,,,,,
张德莲,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,2.9,,高血压病专业,,,,,,,,
朱伟,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,住院医师,,2.9,87,高血压，急慢性心衰，冠心病，高血脂等内科常见疾病的诊治,"19,357次",0篇,87位,84位,85位,,,
付文博,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,住院医师,,2.9,29,心血管疾病 冠心病、心律失常、高血压,"16,537次",0篇,29位,24位,25位,,,
徐莉,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,住院医师,,2.9,6,心血管疾病,"5,713次",6篇,6位,6位,6位,,,
杨顺帆,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,住院医师,,2.9,1,高血压，冠心病，心衰，心律失常等疾病的诊治,"2,046次",0篇,1位,0位,0位,,,
刘军,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主治医师,,2.9,1,,805次,0篇,1位,0位,0位,,,
郭敏,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主任医师,,2.9,,心血管专业,,,,,,,,
王梦卉,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主任医师,,2.9,,高血压科常见疾病,,,,,,,,
曹梅,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主任医师,,2.9,,高血压科常见疾病,,,,,,,,
马丽,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,2.8,,心血管内科各种疾病诊治、危重症抢救及电生理介入治疗工作,,,,,,,,
周克明,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,2.8,,高血压的鉴别；高血压合并糖、脂代谢紊乱以及并发心、脑、肾损害的个体规范化诊疗。,,,,,,,,
汪迎春,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,2.8,,睡眠呼吸障碍及相关疾病,,,,,,,,
王磊,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,2.8,,高血压科常见疾病,,,,,,,,
蒋文,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,2.8,,,,,,,,,,
古孜丽,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,副主任医师,,2.8,,心脏病急危重症、疑难杂症疾病的诊治，冠心病、心律失常、结构性心脏病诊治,,,,,,,,
毕云伟,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主治医师,,2.8,,,,,,,,,,
魏珍,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主治医师,,2.8,,,,,,,,,,
彩丽,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,心血管内科、高血压科,主治医师,,2.8,,,,,,,,,,
李红燕,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,主任医师,副教授,3.2,30,脑血管病及远动障碍性疾病（帕金森病等）,"7,797次",0篇,30位,1位,1位,,,
段风梅,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,主任医师,,3.6,307,脑梗死、脑出血、癫痫、帕金森病、周围神经病、头痛、头晕、重症肌无力、痴呆、多发性硬化、视神经脊髓炎、糖尿病、高血压的诊治,"65,441次",16篇,307位,209位,220位,2,214例,185例
谭毓绘,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,主任医师,教授,3.2,,中枢神经系统感染，脑血管病，眩晕，运动障碍疾病的诊断与治疗,,,,,,,,
朱沂,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,主任医师,教授,3.2,168,主要研究方向：脑血管病和神经保护。专业特长：神经系统疑难病，脑血管病，癫痫和帕金森病,"121,350次",0篇,168位,50位,50位,,,
牛晓珊,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,主任医师,,3.1,21,脑血管疾病，重症肌无力等神经系统自身免疫病,"15,092次",0篇,21位,19位,19位,,,
玛依努尔,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,主任医师,,3.0,1,神经内科疾病的诊断治疗,"5,224次",0篇,1位,0位,0位,,,
包国庆,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,副主任医师,,3.0,2,脑血管病、癫痫、周围神经病、头痛、头晕等常见病、多发病的诊治,"4,297次",0篇,2位,0位,0位,,,
仲婷,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,主治医师,,3.0,2,脑血管病、癫痫、周围神经病、头痛、头晕等常见病、多发病的诊治,"7,448次",0篇,2位,2位,2位,,,
祖合热阿依·牙合甫,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,副主任医师,,3.0,,脑血管病、癫痫、周围神经病、头痛、头晕等常见病、多发病的诊治,"4,951次",0篇,0位,0位,0位,,,
沙晶,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,主治医师,,3.0,,中枢神经系统脱髓鞘病，如多发性硬化、视神经脊髓炎等。,"4,111次",1篇,0位,0位,0位,,,
龙江,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,主任医师,,3.0,,脑血管病和周围神经病,,,,,,,,
李勍,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,副主任医师,,2.9,,脑血管病，头痛、头晕，神经疾病伴抑郁焦虑障碍等神经内科常见疾病的诊治,,,,,,,,
莫合塔尔.吐尔逊,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,主任医师,,2.9,,周围神经病和肌肉疾病的诊断,,,,,,,,
确代,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,副主任医师,,2.9,,急诊内科专业,,,,,,,,
焦燕,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,副主任医师,,2.9,,脑血管病、帕金森症、癫痫,,,,,,,,
孟学刚,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,副主任医师,,2.9,,脑血管病及神经危重病,,,,,,,,
白婷迪娜,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,副主任医师,,2.9,,脑血管病、帕金森症、癫痫,,,,,,,,
阿斯也,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,主任医师,,2.9,,急诊内科专业,,,,,,,,
杨灵山,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,主任医师,,2.9,,神经内科专业,,,,,,,,
卡力.比努尔,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,副主任医师,,2.8,,神经内科专业,,,,,,,,
帕丽达,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,神经内科,副主任医师,,2.8,,脑血管病、帕金森症、癫痫,,,,,,,,
杨晓红,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主任医师,,3.2,7,呼吸系统各种疾病，疑难病症的诊断治疗，应用纤维支气管镜进行各种检查，治疗和插管，尤其擅长于肺间质病，肺血管病的诊疗和应用机械通气治疗呼吸衰竭,"66,526次",0篇,7位,0位,0位,,,
魏雪梅,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主任医师,,3.3,,呼吸系统疾病、慢性阻塞性肺疾病,,,,,,,,
苟安栓,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主任医师,,3.3,,呼吸、心脑血管、各种中毒危重病等,,,,,,,,
李芬宇,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主任医师,,3.2,,呼吸系统各种疾病及内科疑难病症的诊断治疗，如呼吸道各种感染性疾病、肺间质病、肺血管病，各种原因引起的发热，肺部肿瘤等,,,,,,,,
陈丽萍,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主任医师,,3.2,,呼吸系统疾病、肺弥漫性疾病,,,,,,,,
卢冬梅,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,副主任医师,讲师,3.1,,呼吸系统疾病,"21,802次",0篇,0位,0位,0位,,,
海尔尼沙,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主任医师,,3.1,,呼吸系统各种疾病和疑难病症的诊断治疗，如结核病，慢阻肺，肺心病，呼吸衰竭，支气管哮喘等。熟练应用纤支镜进行检查和治疗,,,,,,,,
凌敏,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主任医师,,3.1,,呼吸系统各种疾病和疑难病症的诊断治疗，尤其专长治疗结核病，呼吸紊乱疾病，睡眠呼吸紊乱疾病，擅长应用纤维支气管镜进行检查和治疗，在应用机械通气治疗呼吸衰竭方面有丰富临床经验,,,,,,,,
孙勤,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主任医师,,3.1,,呼吸系统各种疾病和疑难病症诊断分析及治疗，如结核病，慢阻肺，支气管哮喘。在应用机械通气治疗各种呼吸衰竭方面,,,,,,,,
王辉,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,副主任医师,,3.1,1,支扩、肺炎、慢支、COPD、间质性肺炎、肺栓塞、肺心病,"1,778次",0篇,1位,0位,0位,,,
陈颖,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,副主任医师,,3.1,,肺部常见疾病的诊治，肺栓塞及肺血管疾病,,,,,,,,
阿布力米提,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主任医师,,3.1,,呼吸系统各种疾病及呼吸危重症疾病的诊断、监护、治疗，在应用机械通气治疗各种呼吸衰竭方面有丰富的经验，擅长应用纤支镜进行各种相关检查及治疗,,,,,,,,
艾尼瓦尔·乃斯肉拉,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主任医师,,3.1,,肺栓塞，肺动脉高压，睡眠呼吸障碍性疾病，呼吸内镜及其介入诊治技术,,,,,,,,
米娜瓦·阿巴斯,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主任医师,,3.1,,呼吸系统疾病、慢性阻塞性肺病、支气管哮喘,,,,,,,,
邬超,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主治医师,,3.0,55,呼吸疾病的治疗,,1篇,55位,0位,0位,,,
丁巍,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主治医师,,3.0,,,"1,791次",0篇,0位,0位,0位,,,
吴鸿涛,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主治医师,,3.0,,,,,,,,,,
郭蓉,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主治医师,,3.0,,,,,,,,,,
刘凯,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,呼吸科,主治医师,,3.0,,,,,,,,,,
武丽君,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,主任医师,教授,3.2,6,风湿免疫病中的疑难病诊治,"56,237次",0篇,6位,0位,2位,,,
滕玉芬,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,主任医师,,3.0,,各种风湿病的诊治，疑难风湿病及不敏原因发热的诊治,,,,,,,,
成壎,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,主任医师,,2.9,,内科疑难病、风湿病,,,,,,,,
古丽娜,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,主任医师,,2.9,,风湿免疫常见病及疑难病的诊治,,,,,,,,
库尔班江·依麦提,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,主任医师,,2.9,,风湿免疫系统疾病,,,,,,,,
钟岩,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,主治医师,,2.8,1,,"2,292次",0篇,1位,0位,0位,,,
米克拉依·曼苏尔,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,副主任医师,,2.8,,免疫病相关妊娠、风湿免疫相关骨质疏松,,,,,,,,
木亚赛尔·吐尔逊,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,副主任医师,,2.8,,风湿免疫系统疾病诊治，如系统性红斑狼疮，干燥综合征，多发性肌炎，皮肌炎,,,,,,,,
阿迪娜,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,主治医师,,2.8,,,,,,,,,,
晁雅静,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,主治医师,,2.8,,,,,,,,,,
陈意佳,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,住院医师,,2.7,,,,,,,,,,
冯云,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,住院医师,,2.7,,,"2,066次",0篇,0位,0位,0位,,,
孟新艳,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,,,2.7,,,,,,,,,,
冯娜,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,住院医师,,2.7,,,,,,,,,,
罗采南,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,住院医师,,2.7,,,,,,,,,,
石亚妹,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,住院医师,,2.7,,,,,,,,,,
王雯婧,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,住院医师,,2.7,,,,,,,,,,
张凡,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,风湿免疫科,住院医师,,2.7,,,,,,,,,,
岳华,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,主任医师,副教授,3.0,,肾小球疾病、肾小管-间质疾病的诊治,,,,,,,,
张凌,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,主任医师,,4.1,4536,内科、肾脏病学、肾移植、血液净化技术；尤其是难治性继发性甲状旁腺功能亢进的治疗,,172篇,4536位,1520位,1606位,2,2231例,1401例
刘广义,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,副主任医师,,3.6,1379,蛋白尿，血尿，慢性肾小球肾炎，急性及慢性肾功能不全，紫癜肾炎，狼疮肾炎，膜性肾病等常见病。对遗传肾病，多囊肾病研究深入。,"442,869次",38篇,1379位,754位,790位,,,
陆晨,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,主任医师,教授,3.1,,诊治肾脏病专业的常见病、多发病，尤其对疑难、危重病的诊治有自己独特的观点,"28,720次",0篇,0位,0位,0位,,,
姜鸿,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,主任医师,,3.1,700,原发及继发性肾小球疾病 慢性肾衰竭 腹膜透析 肾活检 肾囊肿穿刺 肾脏病理阅片,"440,268次",12篇,700位,485位,489位,,,
阿丽努尔·依米提,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,主任医师,,3.0,,诊治各种肾小球、肾间擀疾病和泌尿系感染。尤其擅长急慢性肾功不全的治疗,,,,,,,,
赛福丁·木沙,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,副主任医师,,3.0,,熟练掌握肾病科常见病，多发病的诊治，各类急慢性肾脏疾病如：急、慢性肾小球肾炎、肾病综合症、急慢性肾功能不全-代偿、失代偿期，系统性红斑狼疮—狼疮肾炎，血尿、蛋白尿的诊断、鉴别诊断，能够熟悉的操作肾脏穿刺、腹膜透析置管手术、血透病人肱动脉表浅化手术。,,,,,,,,
古丽米热·穆合塔尔,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,主治医师,,3.0,2,肾内科常见疾病等,,0篇,2位,0位,0位,,,
何卫,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,主任医师,,2.9,,急性肾功能衰竭、继发性肾脏疾病的诊断和治疗,,,,,,,,
徐世茹,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,副主任医师,,2.9,,肾脏病常见病种及疑难病种的诊治,,,,,,,,
张俊,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,主治医师,,2.9,16,肾内科常见疾病,"10,062次",0篇,16位,5位,5位,,,
乔丽潘,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,主任医师,,2.8,,诊治各种肾小球、肾间质疾病和泌尿感染。尤其擅长急慢性肾功不全的综合治疗。狼疮肾、肾病综合的治疗及复杂性泌尿系统感染的诊治,,,,,,,,
依力夏提·依麻木,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,副主任医师,,2.8,,肾病科常见病、慢性肾脏疾病,,,,,,,,
康华,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,副主任医师,,2.8,,,,,,,,,,
赵志刚,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,肾病科,主治医师,,2.8,,,,,,,,,,
王新玲,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,主任医师,教授,3.2,,内分泌性高血压、肾上腺疾病、垂体疾病、糖尿病、代谢性骨病、甲状腺疾病等方面的诊治,,,,,,,,
陈园,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,副主任医师,,3.1,,糖尿病（妊娠糖尿病）、甲状腺相关疾病、代谢性骨 病、垂体-性腺疾病的诊治。,"2,210次",0篇,0位,0位,0位,,,
郭艳英,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,主任医师,,3.1,,糖尿病、甲状腺疾病、内分泌性高血压、代谢性骨病等内分泌代谢性疾病的诊治,,,,,,,,
孙楠,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,主任医师,,3.1,1,下丘脑-垂体疾病（垂体瘤/肢端肥大症/泌乳素瘤/库欣病/尿崩症/SIADH/个矮/性早熟/席汗病等）、糖尿病及糖尿病并发症、甲状腺疾病、骨代谢疾病等内分泌疾病的诊治,"3,771次",1篇,1位,0位,0位,,,
伊万,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,主任医师,,3.1,,内分泌科,,,,,,,,
吴岚,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,副主任医师,,3.0,,内分泌、代谢病的常见病、多发病如糖尿病、甲状腺疾病的诊断和治疗，对内分泌、代谢系统的少见病，如下丘脑-垂体疾病，肾上腺疾病、甲状旁腺疾病、性腺疾病、骨代谢疾病等的诊治,,,,,,,,
玛依努·玉苏甫,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,副主任医师,,3.0,,内分泌糖尿病及疑难杂症的诊断治疗,,,,,,,,
张洁,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,副主任医师,,3.0,,下丘脑-垂体疾病（垂体瘤/肢端肥大症/泌乳素瘤/库欣病/尿崩症/SIADH/个矮/性早熟/席汗病等）、糖尿病及糖尿病并发症、甲状腺疾病、骨代谢疾病等内分泌疾病的诊治,,,,,,,,
张亚萍,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,主任医师,,2.9,,甲亢、甲亢危象，亚急性甲状腺炎、桥本氏甲状腺炎、甲旁亢、甲旁低、围绝经期综合征、骨质疏松、痛风、下丘脑垂体疾病、肾上腺疾病、糖尿病等各种并发症,,,,,,,,
王静,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,主任医师,,2.9,,糖尿病及急慢性并发症、垂体疾病、甲状腺疾病、肾上腺疾病、性腺疾病、遗传病、肥胖疾病、代谢性骨病及骨质疏松等疾病的诊治,,,,,,,,
宋向欣,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,副主任医师,,2.8,,,,,,,,,,
艾合买提江·吐乎提,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,副主任医师,,2.8,,糖尿病、肥胖症、甲状腺疾病、垂体疾病、男性性腺功能减退等疾病的诊治,257次,0篇,0位,0位,0位,,,
加孜热亚·再依拿提,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,内分泌科,住院医师,,2.8,,糖尿病，甲状腺疾病等,"2,930次",0篇,0位,0位,0位,,,
高峰,新疆,乌鲁木齐,新疆维吾尔自治区人民医院,内科,消化科,主任医师,副教授,3.2,,消化内镜的诊断及内镜下的各种治疗，对消化科疑难病的诊断及治疗有独到的见解和认识,,,,,,,,
